delivery_id,distance_km,package_weight_kg,delivery_type,vehicle_type,traffic_condition,weather,time_of_day,day_of_week,driver_experience_years,num_stops,is_priority,package_fragile,delivery_zone,customer_rating,fuel_cost,delivery_time_hours
DEL00437,13.29,0.71,Standard,Moto,Congestionado,Nublado,Noite,Seg-Qui,,2,Yes,No,Urbana,2.9,4.62,15.87
DEL01435,14.36,2.25,Standard,Carro,,Ensolarado,Tarde,Sexta,1,3,No,No,Rural,1.97,,31.69
DEL01410,2.91,3.54,Express,Moto,Médio,Nublado,Manhã,Sábado,7,2,No,No,Urbana,3.25,5.98,5.06
DEL00487,9.13,4.61,Standard,Carro,Baixo,Ensolarado,Manhã,Seg-Qui,3,2,Yes,No,Urbana,,5.41,4.7
DEL01256,8.53,8.78,Economy,Carro,Alto,Ensolarado,Tarde,Sábado,0.5,1,No,No,Urbana,3.44,6.74,35.71
DEL01451,4.01,1.36,Express,Moto,Congestionado,Ensolarado,Madrugada,Seg-Qui,5,8,Yes,No,Urbana,2.85,5.91,18.05
DEL01541,32.55,0.59,Standard,Carro,Congestionado,Ensolarado,Tarde,Seg-Qui,3,1,Yes,Yes,Suburbana,3.41,4.94,21.71
DEL02106,30.9,7.66,Express,Moto,Alto,Nublado,Manhã,Seg-Qui,8,3,No,Yes,Urbana,2.91,4.45,14.33
DEL01203,,2.91,Standard,Carro,,Nublado,Tarde,Sábado,4,3,No,No,Urbana,2.88,6.32,24.32
DEL02298,14.93,2.97,Standard,Van,Médio,Ensolarado,Noite,Sábado,5,2,No,No,Urbana,2.69,5.74,16.93
DEL01819,23.34,5.01,Standard,Caminhão,Médio,Chuva Leve,Manhã,Sexta,2,1,No,No,Urbana,2.27,6.71,23.02
DEL01450,,,Express,Moto,Médio,Ensolarado,Tarde,Seg-Qui,10,1,No,Yes,Urbana,3.25,5.57,1.71
DEL01872,9.49,13.01,Standard,Van,Alto,Ensolarado,Tarde,Seg-Qui,3,1,Yes,No,Suburbana,3.4,5.85,19.71
DEL01112,18.14,7.42,Standard,Van,Médio,Chuva Leve,Manhã,Seg-Qui,9,6,No,No,Urbana,2.95,,22.22
DEL00176,8.83,4.69,Standard,Caminhão,,Ensolarado,Manhã,Sábado,3,1,No,No,Rural,2.37,4.36,17.99
DEL00386,1.87,3.29,Economy,Moto,Médio,Nublado,Madrugada,Seg-Qui,6,2,Yes,Yes,Suburbana,,4.19,10.98
DEL01967,17.56,3.16,Standard,Moto,Baixo,Nublado,Tarde,Domingo,5,3,No,Yes,Urbana,,5.53,12.19
DEL00719,17.39,7.15,Standard,Moto,Alto,Ensolarado,Tarde,Domingo,4,2,No,No,Urbana,3.04,4.99,20.24
DEL00582,24.21,,Economy,Moto,Baixo,Nublado,Manhã,Seg-Qui,5,1,Yes,No,Rural,2.55,5.96,15.92
DEL01963,24.35,3.37,Standard,Van,Baixo,Ensolarado,Tarde,Seg-Qui,1,4,No,No,Urbana,2.68,5.87,18.95
DEL00502,27.21,4.75,Standard,Van,Médio,Ensolarado,Madrugada,Seg-Qui,10,1,No,No,Urbana,2.37,4.63,8.24
DEL01221,35.73,5.65,Standard,Moto,Médio,Ensolarado,Tarde,Seg-Qui,2,1,Yes,Yes,Rural,2.69,4.28,9.47
DEL00987,8.55,6.75,Economy,Moto,Médio,Ensolarado,Madrugada,Seg-Qui,6,3,No,Yes,Rural,2.72,6.22,20.91
DEL00986,27.9,2.25,Standard,Carro,Médio,Chuva Leve,Noite,Seg-Qui,,1,Yes,No,Urbana,2.45,6.09,10.25
DEL00894,20.51,2.47,Standard,Carro,Médio,Chuva Leve,Tarde,Seg-Qui,8,1,No,No,Rural,2.09,5.69,16.72
DEL02482,,6.49,Standard,Van,Baixo,Nublado,Manhã,Seg-Qui,5,1,Yes,No,Urbana,2.79,5.04,6.55
DEL00419,34.73,9.48,Standard,Van,Alto,Chuva Leve,Madrugada,Seg-Qui,6,1,No,No,Suburbana,2.79,6.35,24.41
DEL00626,16.42,5.83,Standard,Carro,Baixo,Chuva Leve,Manhã,Domingo,4,3,No,No,Suburbana,2.74,5.29,20.79
DEL02036,0.12,,Express,Carro,Médio,Ensolarado,Manhã,Seg-Qui,8,2,No,No,Suburbana,2.64,6.4,4.8
DEL01694,11.24,6.11,Standard,Caminhão,Médio,Ensolarado,Noite,Sexta,5,2,No,No,Urbana,2.82,5.25,21.44
DEL00453,5.47,5.94,Standard,Caminhão,Médio,Ensolarado,Tarde,Seg-Qui,7,2,Yes,No,Urbana,2.45,5.27,11.99
DEL00941,22.66,2.33,Standard,Caminhão,Alto,Nublado,Manhã,Sexta,5,2,Yes,No,Suburbana,2.76,5.74,21.16
DEL00098,23.76,2.19,Standard,Carro,Médio,Chuva Leve,Tarde,Sábado,6,1,Yes,No,Suburbana,3.54,4.66,17.28
DEL00155,13.27,,Standard,Van,Baixo,Ensolarado,Manhã,Seg-Qui,3,1,Yes,Yes,Urbana,2.19,4.83,3.85
DEL02124,16.34,6.33,Standard,Carro,Médio,Ensolarado,Tarde,Sexta,3,3,Yes,No,Rural,2.47,,17.42
DEL01075,107.83,10.3,Standard,Moto,,Ensolarado,Madrugada,Seg-Qui,8,1,No,No,Urbana,3.27,6.03,6.43
DEL00497,11.71,6.31,Standard,Carro,Congestionado,Chuva Forte,Tarde,Seg-Qui,2,1,No,No,Urbana,2.95,5.47,34.76
DEL00303,12.55,11.14,Economy,Carro,,Ensolarado,Manhã,Seg-Qui,5,1,Yes,No,Urbana,2.75,4.64,18.45
DEL00947,20.49,7.74,Standard,Carro,Congestionado,Ensolarado,Tarde,Sexta,9,4,No,No,Urbana,2.25,5.82,33.53
DEL00662,17.24,7.53,Standard,Moto,,Nublado,Madrugada,Seg-Qui,4,3,  Yes ,Yes,Urbana,2.1,5.4,5.49
DEL00852,,5.48,Standard,Carro,Médio,Chuva Leve,Tarde,Seg-Qui,5,2,No,Yes,Suburbana,,5.62,18.07
DEL00420,11.7,9.27,Economy,Carro,,Ensolarado,Manhã,Seg-Qui,5,4,No,No,Suburbana,,5.55,22.28
DEL01832,11.9,0.73,Economy,Moto,Médio,Nublado,Noite,Seg-Qui,8,2,No,Yes,Urbana,3.05,4.57,17.61
DEL00783,3.69,82.54,Economy,Carro,Alto,Tempestade,Tarde,Seg-Qui,8,2,No,no,Urbana,3.06,5.38,43.03
DEL00729,5.77,9.22,Standard,Van,Médio,Nublado,Tarde,Seg-Qui,2,3,No,No,Urbana,1.51,5.36,20.45
DEL02311,1.27,5.81,Standard,Carro,Baixo,Chuva Leve,Tarde,Seg-Qui,4,3,No,Yes,Urbana,3.08,6.85,13.3
DEL00356,7.82,2.85,Standard,Moto,Médio,Nublado,Manhã,Seg-Qui,0.5,2,No,No,Suburbana,,5.38,10.43
DEL01413,16.36,0.59,Economy,Van,Baixo,Chuva Forte,Tarde,Sexta,3,3,No,No,Suburbana,,4.48,35.81
DEL02104,4.2,0.54,Express,Carro,Médio,Chuva Leve,Tarde,Sexta,10,1,No,Yes,Suburbana,2.9,6.62,5.84
DEL01811,21.42,3.9,Express,Van,Baixo,Chuva Leve,Manhã,Sexta,4,2,No,No,Suburbana,3.33,4.67,7.36
DEL01627,10.94,8.11,Economy,Caminhão,Baixo,Ensolarado,Manhã,Sexta,6,2,No,No,Urbana,2.15,5.21,27.24
DEL01330,0.83,3.63,  Standard ,van,Alto,Ensolarado,Noite,Seg-Qui,4,1,Yes,No,urbana,3.11,5.64,14.25
DEL00672,,4.64,Standard,Carro,,Chuva Forte,Noite,Seg-Qui,4,1,No,No,Rural,2.74,4.17,27.63
DEL01122,10.94,5.92,Economy,Caminhão,Baixo,Nublado,Manhã,Sexta,3,1,No,No,Rural,2.42,5.26,27.44
DEL00804,15.42,3.11,Express,Van,Congestionado,Chuva Leve,Tarde,Seg-Qui,5,1,No,No,Suburbana,3.66,,27.32
DEL02279,,5.94,Standard,Carro,Baixo,Tempestade,Manhã,Sábado,4,3,No,No,Suburbana,3.63,5.75,34.43
DEL02288,39.45,1.83,Economy,Carro,Baixo,Ensolarado,Tarde,Seg-Qui,0.5,2,No,No,Urbana,2.66,5.57,31.78
DEL00644,21.82,7.99,Express,Moto,Médio,Chuva Leve,Noite,Seg-Qui,3,1,No,No,Urbana,3.69,4.28,7.85
DEL02317,11.91,0.11,Express,Van,Alto,Nublado,Noite,Sábado,2,4,Yes,No,Rural,2.23,4.85,14.24
DEL01425,35.43,6.58,Express,Moto,Médio,Chuva Leve,Tarde,Seg-Qui,3,1,No,Yes,Urbana,3.55,4.57,11.85
DEL00936,6.81,6.8,Standard,Moto,  Alto ,Chuva Leve,Tarde,Seg-Qui,,1,Yes,No,Urbana,2.96,6.49,14.44
DEL00535,18.13,0.86,Economy,Van,Médio,Ensolarado,Manhã,Sábado,9,2,Yes,Yes,Urbana,3.15,4.83,19.14
DEL00588,13.39,11.98,Standard,Carro,Alto,Ensolarado,Manhã,Seg-Qui,5,2,No,Yes,Urbana,3.13,5.18,19.86
DEL00197,16.94,5.6,Standard,Moto,Alto,Ensolarado,Tarde,Seg-Qui,,1,No,Yes,Rural,2.56,5.02,17.67
DEL02388,117.1,8.75,Standard,Van,Médio,Ensolarado,Noite,Sábado,9,1,No,No,Urbana,3.03,4.76,20.01
DEL01269,29.71,5.82,Standard,Moto,Alto,Ensolarado,Manhã,Sábado,8,3,No,No,Suburbana,3.26,3.03,16.1
DEL00174,20.11,,Economy,Moto,Congestionado,Nublado,Noite,Sexta,8,1,No,Yes,Suburbana,2.78,7.72,34.67
DEL01141,2.98,2.16,Economy,Van,Alto,Ensolarado,Tarde,Seg-Qui,1,3,No,No,Rural,3.54,4.94,26.24
DEL00421,1.51,5.03,Standard,Carro,Baixo,Ensolarado,Manhã,Seg-Qui,8,1,No,No,Urbana,3.44,5.17,4.07
DEL01666,,3.36,Economy,Moto,Médio,Chuva Forte,Manhã,Seg-Qui,5,1,No,  No ,Suburbana,2.54,6.63,24.66
DEL01601,4.2,11.16,Standard,Moto,Alto,Chuva Leve,noite,Seg-Qui,4,1,No,No,Urbana,3.1,5.3,21.19
DEL00414,22.98,3.48,Standard,Van,Médio,Nublado,Manhã,Seg-Qui,7,2,Yes,No,Rural,2.19,5.23,8.27
DEL02180,17.97,10.81,Express,Carro,Médio,Ensolarado,Manhã,Seg-Qui,8,2,No,No,Urbana,2.66,6.14,11.18
DEL02159,13.39,7.85,Economy,Carro,Médio,Ensolarado,Tarde,Seg-Qui,10,1,No,Yes,Urbana,1.72,5.08,24.7
DEL01648,22.01,,Express,Van,Baixo,Ensolarado,Tarde,Seg-Qui,6,2,No,No,Suburbana,2.52,6.75,10.05
DEL00702,15.99,5.57,Economy,Moto,Alto,Nublado,Manhã,Seg-Qui,0.5,1,Yes,Yes,Urbana,3.22,5.26,23.3
DEL00335,27.55,2.68,Standard,Carro,Médio,Ensolarado,Tarde,Sábado,1,3,No,No,Urbana,2.49,7.43,23.05
DEL02262,5.75,10.42,Standard,Van,,Nublado,Manhã,Sexta,0.5,2,No,No,Suburbana,3.83,5.6,16.38
DEL00923,6.01,2.69,Standard,Carro,Alto,Nublado,Noite,Seg-Qui,0.5,1,No,No,Urbana,2.67,4.96,17.57
DEL01578,21.61,10.36,Economy,Caminhão,,Ensolarado,Manhã,Sábado,0.5,1,No,No,Suburbana,2.62,5.77,30.86
DEL01388,25.24,3.16,Standard,Moto,Médio,Ensolarado,Tarde,Sábado,4,2,No,No,Urbana,2.23,5.85,15.65
DEL01140,21.48,6.86,Economy,Van,Médio,Ensolarado,Madrugada,Seg-Qui,3,2,No,No,Urbana,3.24,7.67,26.73
DEL00378,9.8,2.32,Economy,Moto,Médio,Nublado,Noite,Seg-Qui,5,2,No,No,Urbana,2.17,4.63,23.41
DEL00093,22.25,1.9,Standard,Moto,Médio,Tempestade,Tarde,Seg-Qui,5,1,No,Yes,Urbana,3.86,6.18,25.81
DEL01521,14.58,,Standard,Van,Baixo,Nublado,Madrugada,Seg-Qui,5,2,Yes,No,Urbana,,6.38,1.58
DEL01246,20.52,5.05,Standard,Van,Alto,Ensolarado,Noite,Sábado,2,1,No,Yes,Rural,3.51,6.05,22.3
DEL02061,10.46,2.75,Express,Moto,Médio,Chuva Leve,Tarde,Sábado,6,4,No,No,Suburbana,3.34,5.3,13.88
DEL02490,38.49,1.48,Standard,Carro,Médio,Ensolarado,Manhã,Sábado,9,4,No,No,Suburbana,3.26,5.97,18.75
DEL00786,23.69,0.5,Standard,Van,Alto,Nublado,Madrugada,Seg-Qui,6,6,No,No,Urbana,2.95,5.48,24.96
DEL01491,14.35,0.22,Economy,Carro,Baixo,chuva leve,Tarde,Seg-Qui,,7,Yes,No,Suburbana,2.83,6.1,24.9
DEL01595,11.6,2.18,Express,Moto,Alto,Ensolarado,Manhã,Seg-Qui,,5,No,No,Suburbana,,4.99,13.05
DEL02489,0.76,4.63,Standard,Carro,Alto,Nublado,Manhã,Sexta,4,3,No,No,Urbana,2.47,5.25,21.04
DEL00985,1.77,4.45,Express,Carro,Médio,Chuva Forte,Tarde,Seg-Qui,0.5,3,No,No,Urbana,3.78,5.33,16.95
DEL01050,8.11,8.75,Standard,Van,Médio,Ensolarado,Manhã,Seg-Qui,,2,No,No,Urbana,2.58,5.63,18.15
DEL01778,21.16,1.29,Economy,Van,Baixo,Nublado,Manhã,Seg-Qui,1,1,No,Yes,Suburbana,3.33,5.0,20.64
DEL02390,7.37,9.17,Express,Carro,Médio,Chuva Forte,Manhã,Seg-Qui,0.5,1,No,No,Urbana,,6.22,14.39
DEL01543,14.83,3.65,Economy,Van,Médio,Ensolarado,Manhã,Sábado,0.5,1,Yes,No,Urbana,,7.02,21.29
DEL00743,30.87,1.3,Standard,Carro,Baixo,Chuva Forte,Noite,  Seg-Qui ,8,2,Yes,No,Suburbana,2.46,5.5,13.76
DEL00835,0.37,4.61,Standard,Carro,Congestionado,Ensolarado,Manhã,  Seg-Qui ,3,2,No,Yes,Suburbana,2.08,5.9,25.69
DEL00731,18.06,6.61,Standard,Carro,Alto,Chuva Forte,Manhã,Seg-Qui,4,1,Yes,No,Urbana,3.04,6.85,21.23
DEL00349,8.42,0.76,Express,Carro,Congestionado,Ensolarado,Manhã,Domingo,4,1,No,no,Urbana,2.25,5.61,15.99
DEL00925,5.47,1.75,Economy,Moto,Alto,Chuva Leve,Noite,Seg-Qui,,1,Yes,No,Urbana,2.42,6.9,22.93
DEL01319,,6.56,Economy,Moto,Médio,Chuva Leve,  Noite ,Domingo,,2,No,  Yes ,Rural,3.43,6.41,30.3
DEL01613,29.77,6.34,Standard,Caminhão,Baixo,Nublado,Manhã,Sexta,0.5,1,No,No,Urbana,3.0,5.12,19.57
DEL00890,31.81,,Standard,Carro,Médio,Nublado,Tarde,Seg-Qui,8,1,No,No,Urbana,,5.61,17.01
DEL01884,35.45,5.37,Economy,Van,Baixo,Ensolarado,Tarde,Seg-Qui,1,2,Yes,No,Rural,3.08,5.65,23.39
DEL00647,28.53,5.43,Economy,Carro,Alto,Ensolarado,Tarde,Sexta,8,2,No,No,Suburbana,2.2,4.81,32.99
DEL00808,18.48,3.77,Standard,Carro,Congestionado,Ensolarado,Tarde,Seg-Qui,1,1,No,No,Urbana,2.71,5.27,25.81
DEL00820,12.11,2.33,Express,Carro,Baixo,Nublado,Tarde,Seg-Qui,5,8,No,No,Urbana,2.97,4.81,12.33
DEL01624,19.6,2.71,  Economy ,Van,Médio,Ensolarado,Manhã,Sexta,10,1,No,No,Urbana,3.19,5.82,23.12
DEL02033,15.79,4.98,Economy,Van,Baixo,Ensolarado,Manhã,Seg-Qui,8,2,No,No,Urbana,3.39,4.0,23.08
DEL01610,7.81,4.3,Economy,Van,Congestionado,Ensolarado,Manhã,Seg-Qui,10,2,Yes,Yes,Urbana,3.34,4.65,29.34
DEL00001,7.15,2.23,Standard,Carro,Médio,Nublado,Tarde,Seg-Qui,3,4,No,No,Urbana,2.8,6.06,19.24
DEL01393,14.46,5.42,Economy,Carro,,Ensolarado,Noite,Seg-Qui,4,2,No,No,Suburbana,2.82,5.49,27.94
DEL00490,15.35,7.07,Standard,Moto,Baixo,Tempestade,Manhã,Sábado,1,2,Yes,No,Urbana,2.57,5.63,23.19
DEL01808,26.58,4.48,Standard,Carro,médio,Ensolarado,Tarde,Seg-Qui,1,1,No,No,Urbana,2.32,5.87,14.91
DEL02223,13.51,4.05,Economy,Caminhão,Baixo,Nublado,Manhã,Seg-Qui,3,2,No,Yes,Urbana,2.4,4.88,27.06
DEL00101,3.98,8.71,Standard,Van,Médio,Ensolarado,Madrugada,Sexta,6,1,no,No,Urbana,2.86,5.22,16.81
DEL00108,7.09,6.75,Standard,Carro,Alto,Ensolarado,Noite,Sexta,,1,No,no,Urbana,,6.02,22.63
DEL00603,22.15,,Standard,Carro,,Chuva Leve,Manhã,Seg-Qui,4,2,No,No,Suburbana,3.37,5.81,18.08
DEL00700,25.74,6.57,Standard,Carro,Baixo,Nublado,Manhã,Seg-Qui,2,3,No,No,Urbana,3.28,5.2,15.57
DEL02413,9.94,4.97,Standard,Carro,Alto,Ensolarado,Noite,Seg-Qui,3,4,No,No,Suburbana,3.41,6.01,24.25
DEL01965,12.06,1.06,Standard,Moto,Alto,Tempestade,Tarde,Seg-Qui,5,2,Yes,No,Rural,2.42,5.23,24.58
DEL00671,5.04,4.34,Standard,Carro,Baixo,Nublado,Tarde,Seg-Qui,4,1,No,Yes,Urbana,3.24,4.28,9.73
DEL00288,13.38,8.57,Standard,Moto,Alto,Ensolarado,Noite,Seg-Qui,5,3,No,No,Urbana,2.38,5.92,17.76
DEL01271,5.84,5.51,Standard,Van,Médio,Ensolarado,Tarde,Sexta,2,4,No,No,Urbana,3.6,4.48,23.46
DEL00111,17.72,1.86,Standard,Van,Alto,Chuva Leve,Manhã,  Seg-Qui ,9,4,Yes,No,Urbana,3.43,4.81,18.18
DEL02194,26.3,5.48,Economy,Carro,Médio,Ensolarado,Manhã,Seg-Qui,2,1,No,No,Urbana,2.58,5.19,26.23
DEL01215,11.79,6.21,Standard,Caminhão,Alto,Nublado,Tarde,Sábado,5,1,No,Yes,Urbana,2.69,7.77,30.72
DEL00090,0.42,12.38,Economy,Van,Médio,Chuva Leve,Manhã,Seg-Qui,4,1,No,No,Urbana,2.61,6.23,29.04
DEL01880,22.04,3.37,Standard,Carro,Baixo,Ensolarado,Noite,Seg-Qui,1,8,No,No,Urbana,,6.55,22.99
DEL00143,25.94,4.63,Standard,Moto,,Chuva Leve,Manhã,Seg-Qui,6,1,No,No,Suburbana,2.44,5.22,16.02
DEL02347,28.11,3.71,Economy,Moto,Congestionado,Nublado,Noite,Seg-Qui,0.5,3,Yes,No,Suburbana,3.45,6.12,33.81
DEL01240,159.45,5.9,Standard,Moto,Alto,Chuva Forte,Manhã,Seg-Qui,8,3,Yes,No,Urbana,3.33,6.28,19.63
DEL01674,5.21,9.16,Economy,Carro,Baixo,Ensolarado,Tarde,Sexta,2,3,Yes,No,Suburbana,2.92,6.05,24.24
DEL02114,27.07,2.82,Economy,Carro,Médio,Chuva Leve,Noite,Sexta,3,3,Yes,No,Urbana,3.16,,27.21
DEL01407,10.43,5.68,Express,Van,Médio,Ensolarado,Manhã,Sábado,4,1,No,Yes,Urbana,,3.8,11.33
DEL01394,18.5,4.39,Standard,Carro,Baixo,Chuva Leve,Tarde,Seg-Qui,6,1,No,No,Suburbana,,5.67,10.94
DEL00635,20.82,2.92,Standard,Moto,,Ensolarado,Madrugada,Seg-Qui,27.6,1,No,No,Urbana,3.76,,1.56
DEL00224,,5.85,Economy,Carro,,Ensolarado,Tarde,Seg-Qui,,1,Yes,No,Rural,2.46,5.58,22.02
DEL01879,22.7,2.73,Standard,Van,Baixo,Ensolarado,Madrugada,Seg-Qui,2,1,  Yes ,Yes,Suburbana,2.8,6.05,5.16
DEL01331,0.93,4.95,Express,Van,Baixo,Ensolarado,Manhã,Seg-Qui,4,2,Yes,No,Suburbana,2.97,3.72,1.13
DEL01861,21.12,3.77,Standard,Carro,Congestionado,Ensolarado,Tarde,Seg-Qui,1,4,No,No,Urbana,2.83,5.48,31.45
DEL00891,14.58,4.61,Standard,Caminhão,Congestionado,Chuva Leve,Tarde,Sábado,4,1,No,Yes,Urbana,2.7,5.37,33.83
DEL02204,2.97,2.54,Standard,Van,Médio,Ensolarado,Tarde,Sexta,0.5,1,No,Yes,Urbana,2.75,4.02,16.86
DEL00369,,0.03,Standard,Moto,Médio,Chuva Forte,Tarde,Seg-Qui,3,1,Yes,No,Urbana,2.86,6.04,10.4
DEL02176,7.57,6.65,Standard,Van,Médio,Chuva Forte,Manhã,Seg-Qui,4,1,No,No,Urbana,2.11,6.35,24.85
DEL00184,16.8,,Express,Caminhão,Médio,Chuva Leve,Tarde,Sexta,0.5,2,No,Yes,Urbana,3.02,,24.43
DEL00430,17.42,11.21,Standard,Carro,Baixo,Ensolarado,Noite,Sábado,3,2,No,No,Urbana,2.69,5.2,19.08
DEL01552,14.91,4.52,Economy,Carro,Alto,Ensolarado,Noite,Seg-Qui,4,1,No,No,Urbana,3.43,6.39,28.47
DEL00165,,5.76,Standard,  Caminhão ,Médio,Nublado,Manhã,Seg-Qui,4,1,Yes,No,Urbana,2.41,3.05,11.55
DEL00055,2.61,5.71,Standard,Carro,Médio,Nublado,Manhã,Seg-Qui,10,2,No,No,Suburbana,2.37,5.54,13.94
DEL01316,17.43,4.83,Express,Carro,Alto,Ensolarado,  Manhã ,Sábado,4,3,No,No,Urbana,3.48,5.84,20.68
DEL00607,18.26,,Standard,Van,Médio,Ensolarado,Tarde,Sexta,5,1,No,Yes,Urbana,2.67,6.01,18.39
DEL00620,22.0,6.95,Express,Caminhão,Médio,Ensolarado,Manhã,Sexta,4,2,No,No,Suburbana,3.9,5.84,16.08
DEL02260,29.88,6.29,Standard,Van,Alto,Ensolarado,Tarde,Sábado,9,1,No,No,Urbana,4.05,4.86,23.38
DEL00802,5.52,,Express,Carro,Médio,Ensolarado,Madrugada,Sábado,4,4,Yes,No,Urbana,2.22,5.82,5.45
DEL01955,19.63,8.17,Standard,Carro,,Ensolarado,Tarde,Seg-Qui,4,2,No,No,Urbana,2.54,5.01,18.16
DEL00561,0.43,7.15,Standard,Caminhão,Baixo,Ensolarado,Tarde,Sábado,6,1,No,yes,Urbana,3.67,4.07,20.42
DEL01492,11.25,6.51,Standard,Carro,Médio,Chuva Forte,Tarde,Sábado,0.5,1,Yes,No,Suburbana,3.28,6.06,22.23
DEL00086,23.75,98.14,Standard,Moto,Baixo,Ensolarado,Manhã,Sábado,3,1,No,No,Suburbana,2.18,4.75,9.66
DEL00830,22.86,6.24,Economy,Carro,Baixo,Nublado,Tarde,Seg-Qui,9,3,No,No,Urbana,3.11,4.85,27.17
DEL00492,10.4,3.28,Standard,Carro,Congestionado,Ensolarado,Manhã,Seg-Qui,5,4,No,Yes,Urbana,2.29,4.67,26.95
DEL01260,16.01,7.48,Standard,Carro,Médio,Ensolarado,Tarde,Sexta,5,4,No,Yes,Urbana,2.43,5.67,22.68
DEL01093,13.73,2.04,Standard,Carro,Médio,Ensolarado,Tarde,Seg-Qui,0.5,4,Yes,No,Urbana,2.45,6.35,10.57
DEL02407,20.73,7.35,Economy,Carro,Médio,Ensolarado,Manhã,Sexta,4,0,No,Yes,Urbana,,5.62,26.52
DEL01716,28.74,5.45,Standard,Moto,Médio,Nublado,Manhã,Sábado,8,2,No,No,Urbana,2.53,,15.2
DEL00932,10.89,9.66,Standard,Moto,Médio,Nublado,Manhã,Sábado,0.5,3,No,No,Suburbana,3.35,5.56,17.28
DEL01700,12.43,6.12,Economy,Carro,,Chuva Leve,Madrugada,Seg-Qui,4,1,Yes,No,Urbana,2.98,,22.82
DEL01454,26.0,4.17,Economy,Van,Alto,Ensolarado,Tarde,Seg-Qui,3,1,Yes,No,Suburbana,3.43,5.65,31.7
DEL01650,7.09,5.65,Standard,Caminhão,Alto,Chuva Leve,Tarde,Seg-Qui,0.5,2,No,No,Urbana,3.16,5.25,25.14
DEL00087,18.14,7.15,Economy,Carro,Alto,Nublado,Tarde,Seg-Qui,5,2,Yes,Yes,Urbana,3.28,4.47,31.09
DEL00469,28.69,10.87,Standard,Moto,Congestionado,Chuva Forte,Tarde,Sábado,9,1,Yes,No,Urbana,3.35,4.52,35.08
DEL00484,9.62,6.07,Standard,Carro,Alto,Ensolarado,Tarde,Sexta,1,1,No,No,Urbana,,5.45,22.07
DEL01265,17.85,1.03,Express,Carro,Médio,Chuva Leve,Tarde,Seg-Qui,8,2,Yes,No,Rural,3.49,5.43,5.47
DEL02142,5.4,4.22,Economy,Caminhão,Baixo,Nublado,Manhã,Seg-Qui,6,2,No,No,Urbana,2.63,5.03,23.63
DEL02071,21.1,,Economy,Van,,Nublado,Noite,Seg-Qui,10,4,No,No,Suburbana,2.58,4.15,33.5
DEL02156,7.73,6.59,Express,Moto,Médio,Ensolarado,Tarde,Seg-Qui,,1,No,No,Rural,2.07,5.29,1.9
DEL01367,30.49,6.5,Standard,Moto,Baixo,Ensolarado,Tarde,Sábado,5,4,Yes,  Yes ,Rural,2.63,,10.63
DEL01922,28.49,7.06,Standard,Carro,Congestionado,Nublado,Madrugada,Seg-Qui,3,2,No,Yes,Urbana,2.85,5.35,28.06
DEL02035,4.22,8.25,Standard,Moto,Médio,Ensolarado,Manhã,Seg-Qui,8,1,No,No,Urbana,2.85,2.84,9.26
DEL01813,21.14,,Express,Carro,Baixo,Nublado,Tarde,  Sexta ,10,5,No,Yes,Urbana,2.8,6.31,15.49
DEL02228,,4.64,Economy,Caminhão,Baixo,Ensolarado,Tarde,Sábado,4,3,No,Yes,Urbana,3.55,5.65,33.12
DEL00697,15.02,4.9,Standard,Van,Baixo,Ensolarado,Manhã,Sábado,7,4,No,No,Suburbana,3.01,5.77,15.06
DEL01633,20.26,,Standard,Moto,Médio,Ensolarado,Manhã,Seg-Qui,1,1,No,Yes,Urbana,3.6,5.81,15.53
DEL01518,13.71,9.24,Economy,Van,Médio,Nublado,Tarde,Seg-Qui,2,1,No,No,Suburbana,3.6,5.06,31.81
DEL00934,8.15,8.25,Standard,Caminhão,Médio,Ensolarado,Noite,Sábado,5,1,Yes,Yes,Urbana,2.65,5.32,18.57
DEL02255,17.42,2.82,Standard,Van,Médio,Nublado,Madrugada,Sexta,5,1,No,No,Urbana,3.64,5.48,15.46
DEL00443,13.82,,Economy,Van,Alto,Chuva Leve,Tarde,Seg-Qui,2,2,No,No,Urbana,2.43,5.83,32.13
DEL00526,6.57,6.56,Express,Carro,Alto,Nublado,Tarde,Sexta,6,2,No,No,Rural,3.5,5.31,15.34
DEL00859,5.43,5.58,Standard,Carro,Alto,Nublado,Madrugada,seg-qui,3,2,No,No,Urbana,2.51,5.06,19.53
DEL00299,7.71,3.14,Standard,Carro,Baixo,Ensolarado,Tarde,seg-qui,4,5,No,No,Urbana,3.24,4.98,18.4
DEL01152,19.03,2.94,Standard,Carro,Alto,Chuva Forte,Madrugada,Seg-Qui,4,1,No,No,Suburbana,2.45,5.46,22.03
DEL00908,25.53,3.28,Standard,Carro,Baixo,Chuva Forte,Noite,Seg-Qui,3,1,No,Yes,Rural,3.06,6.0,16.38
DEL00230,7.51,,Standard,Carro,Alto,Ensolarado,Tarde,Seg-Qui,5,2,No,No,Suburbana,3.3,6.3,17.04
DEL01687,14.73,4.35,Economy,Van,Baixo,Ensolarado,Noite,Sexta,5,2,No,Yes,Urbana,3.56,5.49,25.64
DEL01508,10.88,5.29,Economy,Moto,Alto,Ensolarado,Tarde,Seg-Qui,0.5,1,No,No,Rural,3.2,5.78,26.19
DEL00284,29.91,9.01,Economy,Carro,Médio,Nublado,Manhã,Domingo,3,4,Yes,No,Urbana,2.2,6.66,28.47
