property_id,built_area_sqm,bedrooms,bathrooms,parking_spaces,location,property_age_years,floor_number,view_type,condo_fee,infrastructure,has_security,has_pool,has_elevator,property_type,furnished,nearby_metro_km,price_brl
PROP00056,109.75,2,2,2,Zona Leste,26,8,None,428.29,Completa,Yes,No,No,Casa,No,0.61,888008.85
PROP00658,,1,1,1,Zona Oeste,20,11,None,308.92,Completa,Yes,No,No,Apartamento,No,,748583.29
PROP02212,133.45,4,3,0,Zona Sul,9,13,  City ,651.13,Completa,Yes,No,Yes,Apartamento,No,2.34,1229942.44
PROP02140,136.85,1,4,3,Zona Sul,7,5,City,949.1,Básica,Yes,No,No,Apartamento,No,2.69,1017733.65
PROP02267,64.13,3,2,0,Centro,2,2,None,353.32,Básica,Yes,No,Yes,Apartamento,No,2.5,781276.61
PROP01432,81.62,3,2,1,Zona Leste,13,2,None,7373.02,Premium,No,No,No,Apartamento,Yes,2.98,859952.7
PROP00386,181.96,4,2,0,Zona Norte,36,0,,634.62,Premium,No,No,No,Apartamento,Yes,3.66,1154977.75
PROP00302,57.61,4,3,2,Subúrbio,34,2,City,433.21,Básica,No,No,Yes,Apartamento,No,1.77,675951.59
PROP00023,141.29,1,2,1,Zona Sul,42,4,Park,605.17,Básica,Yes,No,No,Casa,No,2.57,795468.94
PROP00916,88.76,2,4,3,Subúrbio,49,18,None,230.58,Completa,Yes,No,No,Apartamento,No,1.92,901836.97
PROP02013,91.65,2,2,3,Zona Sul,13,0,None,111.27,,Yes,No,No,Casa,No,2.05,971374.38
PROP00600,171.36,3,3,3,Zona Sul,9,54,NONE,283.26,Básica,No,Yes,No,Casa,Yes,2.5,1267352.79
PROP02169,120.15,2,2,3,Centro,39,13,None,815.87,Básica,No,No,No,Apartamento,No,4.42,736723.88
PROP02449,79.44,4,2,0,Zona Leste,15,0,None,267.94,  Completa ,  No ,No,No,Casa,No,1.96,802828.79
PROP00303,97.71,1,2,1,Centro,18,0,City,651.66,Básica,Yes,Yes,No,Casa,No,3.99,650582.7
PROP02385,137.43,3,2,2,Subúrbio,32,3,,84.53,Premium,Yes,Yes,No,  Cobertura ,No,,1255681.9
PROP01141,89.05,1,2,3,Zona Sul,36,0,,1.72,Básica,Yes,No,Yes,Apartamento,No,,874184.34
PROP02488,152.57,2,2,2,Zona Norte,24,17,Park,616.88,,No,No,Yes,Casa,No,0.54,986050.66
PROP01302,,3,2,1,Zona Sul,43,0,None,335.82,Premium,Yes,No,Yes,Apartamento,No,6.25,1009701.0
PROP01612,155.0,1,4,2,Centro,27,6,None,687.21,Completa,Yes,No,No,Apartamento,No,2.46,922673.32
PROP01815,95.4,2,1,1,Zona Leste,14,14,NONE,234.43,,No,No,Yes,Apartamento,No,0.17,603521.88
PROP00796,85.06,2,2,1,Subúrbio,23,2,None,324.3,Premium,Yes,No,Yes,Casa,No,5.45,786756.73
PROP01907,170.87,2,3,2,Zona Oeste,49,19,Park,372.46,Básica,Yes,Yes,Yes,Cobertura,No,4.6,1234376.5
PROP01789,164.56,3,1,1,Zona Sul,27,,Park,738.0,Premium,Yes,Yes,No,Apartamento,No,,1371890.4
PROP01224,56.45,2,3,1,Zona Sul,28,0,,1017.92,Completa,Yes,No,Yes,Casa,No,,644996.51
PROP01597,90.77,2,3,2,Zona Oeste,28,3,None,353.98,Completa,Yes,Yes,Yes,Apartamento,Yes,1.32,937532.49
PROP02460,125.18,3,5,2,Zona Leste,49,20,,,Básica,No,No,Yes,Apartamento,No,1.7,926986.01
PROP01358,73.44,2,2,0,Zona Norte,42,15,,778.53,Básica,No,No,No,Apartamento,No,,487197.48
PROP02211,91.77,2,2,1,Subúrbio,9,12,None,503.48,Básica,Yes,No,Yes,Casa,No,2.02,671253.68
PROP00139,84.85,3,6,1,Centro,45,14,Sea,425.94,Básica,No,No,Yes,Apartamento,No,2.95,1070511.99
PROP00365,175.43,2,2,3,Zona Sul,28,17,Park,73.69,Completa,Yes,Yes,Yes,Apartamento,Yes,3.05,1421919.69
PROP00795,77.7,3,2,2,Centro,28,0,None,195.12,Básica,Yes,Yes,Yes,Apartamento,No,5.09,880324.15
PROP00187,,2,1,2,Zona Oeste,16,17,None,259.43,Premium,No,No,No,Apartamento,No,2.04,937691.92
PROP01524,37.84,3,4,1,Zona Norte,9,2,,56.23,Básica,No,No,Yes,Casa,No,3.63,704707.04
PROP01573,57.51,1,4,3,Centro,30,,Park,611.04,Básica,Yes,No,No,Apartamento,No,1.44,790709.87
PROP02327,104.01,3,3,1,Zona Oeste,13,19,None,,Completa,No,Yes,Yes,Cobertura,Yes,2.23,908278.94
PROP00033,54.9,3,4,1,Zona Sul,45,19,City,745.33,Completa,No,No,No,Casa,No,2.35,855798.08
PROP00510,114.36,2,2,0,Zona Leste,50,17,City,340.43,Completa,No,Yes,Yes,Casa,No,1.91,844768.86
PROP01801,94.36,1,2,2,Zona Norte,26,11,City,1062.15,Básica,No,No,Yes,Casa,Yes,1.62,584456.11
PROP00623,238.45,2,3,2,Centro,29,17,None,437.29,,Yes,Yes,No,Casa,No,3.42,1398647.65
PROP01284,98.33,2,2,2,Zona Oeste,15,18,None,591.6,,Yes,No,No,Casa,No,2.66,980258.34
PROP02160,81.48,2,2,0,Subúrbio,40,4,None,814.6,Completa,No,Yes,Yes,Apartamento,No,1.64,509635.48
PROP00117,92.51,1,4,1,Zona Leste,34,1,Park,514.61,Básica,Yes,No,Yes,Apartamento,No,5.17,640469.67
PROP01838,136.06,2,1,1,Zona Oeste,18,0,City,752.99,Básica,No,No,Yes,Apartamento,No,1.97,598408.31
PROP00577,57.01,2,3,2,Centro,8,16,None,143.47,Completa,No,Yes,No,Apartamento,No,1.16,997023.24
PROP01103,111.32,3,4,2,Zona Oeste,29,19,Park,,Completa,Yes,No,No,Apartamento,No,3.96,1104085.31
PROP00926,106.26,4,3,1,Centro,40,4,None,326.9,Completa,Yes,No,Yes,Casa,Yes,2.79,1074989.74
PROP01299,125.93,2,3,1,Zona Leste,40,13,None,,Básica,No,No,Yes,Apartamento,No,3.2,792359.28
PROP01856,101.23,2,1,1,Zona Norte,6,2,City,,Básica,No,No,No,Cobertura,No,0.79,538840.01
PROP00825,42.98,2,3,1,Zona Oeste,14,4,None,90.66,Premium,Yes,No,Yes,Casa,No,1.68,956170.87
PROP01717,64.84,2,2,2,Zona Leste,29,0,None,1005.94,Completa,Yes,No,No,Apartamento,No,4.17,603599.52
PROP00748,56.58,4,3,1,Zona Sul,35,17,Park,,,Yes,No,Yes,Apartamento,No,3.7,1138657.74
PROP02405,116.34,4,1,0,Zona Oeste,21,15,None,413.96,Completa,Yes,No,Yes,Apartamento,NO,,950667.52
PROP00329,30.47,2,2,2,Zona Sul,10,0,City,760.35,Premium,Yes,Yes,Yes,Apartamento,No,1.81,881555.32
PROP00761,115.64,1,2,1,Zona Sul,46,17,None,472.11,Completa,NO,No,Yes,Apartamento,No,2.58,783971.34
PROP02240,120.55,2,3,1,Zona Leste,26,10,  None ,295.62,Premium,No,Yes,Yes,Apartamento,Yes,1.22,1074846.24
PROP02077,38.43,3,2,3,Zona Sul,23,0,City,533.63,Completa,No,Yes,Yes,Casa,No,3.68,890651.04
PROP01851,75.32,2,3,3,Zona Oeste,11,20,None,403.26,Completa,Yes,No,No,Casa,Yes,2.39,1005103.56
PROP01009,,3,1,2,Zona Norte,35,9,Park,288.13,Premium,Yes,Yes,No,Apartamento,No,6.13,1241484.62
PROP01876,165.71,4,2,1,Zona Oeste,23,7,None,555.96,Premium,Yes,Yes,No,Cobertura,No,0.01,1340293.41
PROP00355,168.26,3,2,2,Zona Sul,20,0,None,311.08,Completa,Yes,Yes,Yes,Casa,No,0.61,1218426.52
PROP00397,124.6,2,1,2,Zona Oeste,23,10,None,336.63,Premium,No,No,No,Apartamento,No,0.18,1075811.88
PROP01002,101.13,4,2,1,Zona Sul,41,11,None,,Premium,Yes,No,Yes,Casa,Yes,0.15,1147722.08
PROP00650,116.2,2,1,1,Zona Leste,44,18,None,27.3,Premium,No,Yes,No,Apartamento,No,2.42,1016933.88
PROP02162,96.73,2,2,4,Subúrbio,28,4,Park,935.32,Básica,No,No,No,Apartamento,No,2.86,689054.53
PROP01623,50.49,3,2,1,ZONA SUL,50,14,None,297.7,Completa,Yes,No,No,Casa,No,1.09,817021.57
PROP00208,121.95,4,3,1,Centro,19,0,None,538.91,Completa,  Yes ,No,Yes,Casa,No,1.09,1103454.33
PROP00675,95.19,4,2,2,Zona Leste,31,16,None,51.9,Básica,Yes,No,No,Apartamento,No,0.84,915270.41
PROP01588,118.78,2,2,3,Centro,21,10,,407.79,Completa,No,Yes,No,Apartamento,Yes,1.67,1023223.86
PROP00181,121.44,3,2,1,Zona Sul,27,17,,392.19,Premium,No,No,No,Apartamento,Yes,0.0,1274592.24
PROP01724,77.68,3,6,0,Zona Sul,47,14,None,861.99,Básica,Yes,Yes,Yes,Apartamento,No,1.02,975417.3
PROP01243,127.12,1,2,1,Zona Leste,3,5,None,740.44,Completa,No,Yes,No,Apartamento,No,2.16,826890.92
PROP02406,79.68,3,3,2,Zona Leste,50,13,City,846.86,Básica,Yes,No,No,Apartamento,Yes,1.61,714365.54
PROP00625,96.86,3,2,1,Zona Sul,36,6,Sea,695.48,Completa,Yes,Yes,Yes,Apartamento,No,0.98,1189952.63
PROP00504,49.46,1,1,1,Zona Sul,4,1,Sea,514.07,Básica,Yes,No,Yes,Apartamento,No,3.97,547024.8
PROP01480,,4,1,1,Zona Sul,44,11,None,605.48,Básica,Yes,Yes,No,Apartamento,No,0.59,835900.01
PROP01176,102.01,3,2,2,Zona Oeste,33,,City,26.1,Completa,Yes,No,No,Casa,No,1.82,1054520.34
PROP01153,,1,4,1,Zona Norte,23,19,,289.98,,No,No,No,Apartamento,No,2.15,429573.97
PROP01531,81.51,4,4,2,Zona Oeste,31,16,City,340.47,Completa,Yes,Yes,Yes,Apartamento,No,,1262749.85
PROP01130,83.05,2,2,1,Zona Sul,23,0,None,414.48,Básica,Yes,No,No,Casa,No,4.93,787894.08
PROP00126,77.63,2,2,4,Zona Norte,24,16,None,576.86,Básica,Yes,No,Yes,Apartamento,No,4.74,760147.03
PROP01781,124.93,4,3,2,Zona Sul,33,7,City,,Básica,Yes,Yes,Yes,Apartamento,Yes,0.81,1288292.23
PROP00200,118.25,2,3,1,Zona Sul,15,10,City,991.65,Básica,Yes,No,No,Casa,No,1.2,852936.31
PROP01013,10.33,3,4,4,Subúrbio,26,1,None,582.05,Completa,Yes,No,Yes,Casa,No,0.04,800676.48
PROP01441,93.81,4,3,2,Zona Sul,19,0,City,182.41,Premium,Yes,No,Yes,Apartamento,No,,1266890.9
PROP01546,133.55,4,2,1,Zona Oeste,35,17,,456.68,,Yes,No,No,Apartamento,No,1.09,1141894.84
PROP00326,,2,1,2,Zona Oeste,25,20,None,729.32,Premium,Yes,No,Yes,Casa,No,0.36,868379.45
PROP01537,135.66,3,3,1,Zona Norte,17,0,City,239.14,Completa,Yes,No,No,Apartamento,No,4.5,1025368.65
PROP01228,88.57,4,3,2,Zona Oeste,41,17,City,5.72,Premium,Yes,Yes,No,Casa,Yes,,1438381.73
PROP01332,144.78,4,2,2,Zona Sul,45,4,None,266.44,Básica,Yes,No,No,Apartamento,No,0.33,1042820.37
PROP00824,97.23,3,3,2,Zona Sul,38,0,None,452.28,Básica,Yes,No,No,Casa,No,5.18,887747.73
PROP01867,55.47,2,2,3,Zona Norte,19,6,None,230.9,Básica,No,No,No,Apartamento,No,2.45,644697.61
PROP00561,34.91,1,2,1,Subúrbio,47,9,None,729.85,Completa,Yes,No,Yes,Apartamento,No,2.68,417401.7
PROP02266,62.0,1,3,4,Zona Norte,1,0,None,762.31,Completa,No,No,No,Casa,No,,730497.65
PROP02197,,2,2,0,Centro,6,7,Park,461.83,Básica,Yes,Yes,Yes,Casa,No,1.44,860197.22
PROP00162,120.51,2,1,1,Zona Norte,7,7,None,370.83,Completa,Yes,Yes,No,Casa,No,4.1,866033.48
PROP02289,,3,2,2,Centro,29,17,City,33.78,Premium,Yes,No,Yes,Casa,No,0.07,1302474.62
PROP00735,56.04,3,2,2,Subúrbio,48,3,,,Completa,No,No,Yes,Casa,YES,3.59,774107.78
PROP02445,66.87,2,1,2,Zona Norte,21,6,None,74.79,Básica,Yes,No,No,Apartamento,No,1.88,567470.29
PROP00025,131.2,2,2,1,Zona Sul,50,20,,886.88,Básica,No,Yes,Yes,Apartamento,No,3.48,806154.62
PROP01116,108.39,4,2,2,Subúrbio,14,10,City,130.85,Completa,Yes,No,Yes,Apartamento,Yes,3.71,1060049.19
PROP01097,93.1,3,2,1,Zona Leste,13,0,City,8303.84,Básica,No,No,No,Apartamento,No,0.76,819870.99
PROP00356,44.21,2,2,1,Centro,24,3,None,101.9,Completa,Yes,Yes,No,Apartamento,No,3.44,929544.21
PROP00804,78.13,3,2,1,Zona Norte,35,0,None,445.41,Básica,Yes,No,Yes,CASA,No,1.65,618442.99
PROP00799,90.63,2,1,1,Zona Sul,26,9,None,670.9,Básica,No,No,No,Apartamento,No,0.01,623790.85
PROP02095,146.16,4,6,2,Zona Sul,45,12,City,120.11,Básica,Yes,No,Yes,Apartamento,Yes,2.49,1421420.75
PROP00523,120.98,1,2,1,Zona Oeste,24,0,None,928.42,Completa,Yes,No,Yes,Apartamento,No,2.37,676914.41
PROP00789,96.83,2,2,2,Zona Leste,21,9,None,395.19,Básica,Yes,No,Yes,Casa,Yes,3.52,742444.05
PROP00959,147.95,1,3,3,Zona Norte,10,0,None,149.73,Completa,Yes,Yes,No,Apartamento,Yes,4.9,1168159.11
PROP00951,153.24,4,3,0,Zona Norte,44,9,Sea,690.56,Premium,Yes,No,No,Apartamento,No,0.77,1190145.26
PROP01664,150.78,2,1,1,Zona Oeste,1,0,City,372.5,Completa,No,No,No,Apartamento,No,0.96,947687.01
PROP01825,,1,3,1,Zona Oeste,32,0,None,400.06,Completa,No,Yes,Yes,Apartamento,No,1.34,660644.06
PROP00165,124.31,4,2,1,Zona Norte,4,3,None,247.82,Completa,Yes,No,Yes,Cobertura,Yes,2.7,1017437.59
PROP00899,76.26,3,3,0,Centro,24,8,Park,213.46,Premium,Yes,No,No,Apartamento,No,1.94,1082281.99
PROP01545,138.14,2,3,2,Subúrbio,21,5,City,592.58,,No,No,NO,Apartamento,Yes,1.79,908435.5
PROP01723,30.43,1,2,2,Centro,7,3,Sea,210.08,Básica,Yes,Yes,No,Casa,No,0.9,828432.41
PROP00109,144.19,1,1,1,Centro,35,4,City,442.64,Básica,No,No,No,Cobertura,No,0.87,693929.53
PROP00630,,4,2,1,Zona Norte,3,11,None,672.24,Premium,No,Yes,Yes,Apartamento,No,2.5,1084493.96
PROP02292,142.69,1,2,0,Centro,13,7,,460.48,Completa,Yes,No,Yes,Apartamento,No,4.58,924807.17
PROP02295,4.01,3,3,1,Zona Leste,6,19,None,273.39,Básica,No,Yes,Yes,Apartamento,Yes,2.91,722436.0
PROP01128,30.69,3,3,3,Centro,38,17,Sea,548.87,Completa,Yes,No,No,Apartamento,No,0.62,1030608.41
PROP01841,,4,2,2,Zona Oeste,9,4,None,818.73,Básica,No,No,Yes,Apartamento,No,2.68,962821.5
PROP01651,130.45,2,3,1,Subúrbio,33,0,City,246.93,Premium,Yes,No,Yes,Casa,No,1.6,1010830.62
PROP00403,95.15,2,2,2,Zona Leste,21,0,,833.06,Premium,Yes,Yes,No,Apartamento,No,1.26,921024.17
PROP01937,37.48,1,2,1,Centro,7,7,None,273.13,Completa,No,No,No,Casa,No,2.47,566328.66
PROP00404,123.81,1,2,3,Subúrbio,48,,City,,Completa,NO,Yes,Yes,Casa,No,1.46,725256.04
PROP02194,48.89,2,4,0,Zona Sul,46,16,None,697.05,Básica,Yes,Yes,Yes,Apartamento,No,2.12,732027.45
PROP01555,89.62,2,2,2,Zona Sul,42,,None,510.73,Básica,No,No,No,Apartamento,No,4.5,800325.59
PROP02479,133.37,3,3,1,Zona Norte,38,18,City,140.88,Premium,Yes,No,Yes,Casa,Yes,3.54,1192012.68
PROP00152,104.06,1,3,1,Subúrbio,50,2,None,463.17,Completa,Yes,No,Yes,Apartamento,No,,589878.89
PROP00636,99.55,2,2,1,Zona Sul,26,9,None,207.26,Completa,Yes,No,No,Casa,No,0.84,911433.48
PROP01018,41.74,4,2,3,Zona Leste,16,3,,1008.56,Básica,Yes,No,No,Apartamento,Yes,2.43,651156.04
PROP01165,33.67,2,3,3,Zona Oeste,24,15,Park,836.52,Básica,Yes,Yes,Yes,Casa,No,3.18,766627.83
PROP01466,33.85,3,2,1,Centro,16,11,City,696.23,Premium,Yes,No,No,Casa,No,,808804.5
PROP00805,108.3,3,1,2,Zona Oeste,5,4,None,926.79,BÁSICA,No,No,Yes,Apartamento,No,1.57,697205.42
PROP02178,144.92,2,1,2,Zona Leste,50,13,None,706.18,Premium,No,No,No,  Apartamento ,No,1.51,872159.23
PROP00289,108.77,4,3,3,Centro,38,4,None,1123.29,Básica,No,Yes,Yes,Casa,No,2.91,965816.67
PROP00812,,3,4,2,Centro,29,2,  None ,376.88,Completa,Yes,No,Yes,Apartamento,No,,1062426.97
PROP01816,103.5,2,1,2,Zona Norte,24,0,Park,535.24,Premium,No,No,No,Apartamento,No,1.63,703264.81
PROP00970,53.29,3,2,0,Zona Oeste,36,1,City,340.22,Básica,No,Yes,No,Apartamento,No,2.8,656681.23
PROP01648,110.7,6,3,1,Zona Norte,49,2,,71.58,Completa,No,No,No,Apartamento,No,0.78,974378.56
PROP00291,90.97,3,2,5,Subúrbio,26,12,City,968.13,Completa,No,No,No,Casa,Yes,,817778.47
PROP01678,24.69,3,3,2,Zona Norte,34,0,None,671.32,Completa,Yes,NO,Yes,Apartamento,No,0.72,1052513.22
PROP02279,60.43,2,2,3,Zona Sul,36,9,Park,117.12,Premium,Yes,No,Yes,  Apartamento ,No,0.87,946072.08
PROP01914,57.51,3,2,2,Zona Leste,16,17,City,772.96,Básica,Yes,Yes,Yes,Apartamento,Yes,2.4,830757.72
PROP01884,122.98,2,2,3,Zona Leste,26,14,Park,406.04,Básica,Yes,No,Yes,Apartamento,No,0.29,897689.14
PROP01455,102.47,2,5,0,Zona Norte,9,8,None,10.37,Básica,Yes,Yes,Yes,Apartamento,No,,936626.61
PROP00836,149.9,2,4,0,Zona Norte,11,0,None,403.93,Completa,No,Yes,Yes,Casa,No,0.09,972127.97
PROP00940,84.93,3,2,2,Subúrbio,9,0,City,390.3,Básica,Yes,No,Yes,Casa,No,2.12,700499.63
PROP01108,36.68,2,3,0,Zona Norte,32,0,,148.23,Completa,Yes,No,No,Apartamento,Yes,0.34,605943.3
PROP00110,94.64,3,2,3,Centro,26,19,Park,22.54,Premium,No,No,Yes,Cobertura,No,1.74,1299649.52
PROP02157,151.68,3,2,1,Centro,4,12,None,603.94,Completa,Yes,Yes,Yes,Apartamento,No,,1250724.81
PROP01713,108.59,3,3,1,Subúrbio,42,9,None,476.47,,Yes,Yes,Yes,Apartamento,No,1.57,989733.79
PROP01006,127.74,4,4,2,Centro,12,,None,602.16,Básica,Yes,Yes,Yes,Casa,Yes,0.37,1229007.88
PROP01205,113.98,3,2,1,Zona Norte,33,0,NONE,848.03,Completa,Yes,Yes,Yes,Casa,No,2.57,761787.02
PROP02286,101.63,3,1,1,Zona Leste,39,6,City,220.01,Completa,  No ,No,No,Apartamento,Yes,1.48,789263.74
PROP00728,110.84,1,1,3,Zona Oeste,48,18,,363.03,Premium,Yes,Yes,No,Apartamento,Yes,,1058819.32
PROP01590,55.14,2,1,2,Zona Norte,32,4,City,104.69,Premium,Yes,No,  Yes ,Apartamento,No,1.48,815465.61
PROP00775,65.11,2,1,2,Zona Norte,18,8,None,209.78,Completa,No,No,Yes,Apartamento,No,,738020.42
PROP01976,82.05,4,2,1,Centro,32,,Park,1049.26,Completa,No,No,No,Cobertura,No,1.84,779179.36
PROP01650,,6,1,1,Zona Norte,13,9,City,832.49,Básica,Yes,No,No,Apartamento,No,1.01,1034485.04
PROP02448,90.75,2,3,2,Zona Leste,7,11,City,300.08,Básica,No,No,No,Apartamento,No,1.67,876086.31
PROP00445,118.24,3,3,3,Zona Sul,47,0,None,1114.69,Básica,No,Yes,No,Casa,No,0.94,803929.06
PROP00032,122.66,2,1,1,Centro,43,15,None,457.53,Premium,Yes,No,No,Apartamento,No,3.41,1047504.78
PROP02092,126.69,4,2,1,Zona Sul,4,19,None,442.08,Básica,No,No,Yes,Casa,No,1.63,995294.73
PROP00956,80.17,2,1,1,Subúrbio,6,1,None,571.34,Premium,No,No,Yes,Casa,No,4.06,693959.14
PROP00222,606.81,2,2,2,Zona Oeste,31,0,City,1006.48,Básica,Yes,No,Yes,Casa,No,1.48,599687.95
PROP01730,55.95,3,3,0,Zona Sul,42,2,,334.23,Completa,No,No,No,Apartamento,No,,833743.12
PROP00972,143.28,3,2,1,Zona Sul,7,,,402.89,Completa,Yes,Yes,No,Apartamento,Yes,2.99,1315641.43
PROP00405,,3,3,1,Zona Norte,4,3,Park,724.78,,Yes,No,No,Apartamento,  No ,2.84,928522.05
PROP02124,150.98,2,2,2,Zona Oeste,46,5,None,6.51,Completa,No,No,Yes,Apartamento,No,1.65,928705.15
PROP01493,67.31,3,2,1,Zona Norte,25,17,City,123.39,Completa,Yes,No,No,Apartamento,No,0.97,1004178.46
PROP01022,92.98,2,1,1,Subúrbio,13,4,None,112.25,Completa,Yes,No,Yes,Apartamento,No,,764436.51
PROP01771,0.17,3,2,0,Centro,0,,None,440.44,Completa,No,No,Yes,Casa,No,3.08,527129.19
PROP02209,147.85,2,2,1,Subúrbio,18,4,City,374.27,Completa,Yes,No,No,Apartamento,Yes,1.48,895292.1
PROP01822,101.17,3,2,1,  Zona Leste ,16,12,None,396.72,Completa,No,No,Yes,Apartamento,Yes,1.5,912309.53
PROP00712,100.65,3,1,2,Zona Leste,2,8,,752.48,Premium,Yes,No,No,Apartamento,No,2.93,913276.36
PROP00304,92.89,3,3,1,Centro,35,2,,1202.08,Completa,Yes,No,Yes,Casa,No,2.63,776118.5
PROP02453,115.99,4,3,1,Zona Sul,1,5,None,537.25,Básica,Yes,No,No,Casa,No,1.39,1096789.06
PROP02352,,4,2,1,Zona Leste,3,3,None,376.69,Completa,Yes,No,Yes,Apartamento,No,0.53,772697.33
PROP01440,91.62,2,4,1,Zona Norte,6,12,None,373.31,Básica,Yes,No,Yes,Apartamento,No,4.72,858789.72
PROP00498,52.75,3,6,2,Zona Sul,32,19,None,764.06,Completa,Yes,No,No,Apartamento,Yes,1.13,979899.68
PROP01374,,2,2,2,Zona Norte,3,3,None,827.96,Básica,No,No,Yes,Apartamento,No,,697290.34
PROP00377,4.13,1,2,1,Zona Oeste,44,16,Park,145.47,Completa,No,Yes,No,Apartamento,Yes,3.07,596499.21
PROP01190,116.2,3,2,1,Zona Oeste,7,17,None,603.19,Básica,Yes,No,No,Casa,No,4.65,930812.69
PROP00628,126.22,3,3,2,Zona Leste,26,13,CITY,148.58,Básica,Yes,No,No,Casa,No,1.11,1033325.87
PROP00351,71.67,4,2,2,Zona Leste,42,4,Sea,55.36,Básica,Yes,  No ,No,Apartamento,No,3.85,951845.46
PROP01565,140.07,2,2,2,Zona Sul,46,5,None,614.49,Completa,No,No,No,Apartamento,No,0.78,895889.01
PROP02115,,2,2,2,Subúrbio,3,5,None,88.0,Completa,Yes,No,No,Apartamento,No,,749199.86
PROP00887,118.12,2,2,1,Zona Norte,41,7,None,836.87,Completa,Yes,No,Yes,Casa,No,0.35,655319.45
PROP00503,181.02,2,2,1,Subúrbio,20,,City,620.87,Básica,Yes,No,Yes,Casa,No,2.18,815900.98
PROP00106,,3,4,2,Zona Norte,13,0,Park,398.17,Completa,No,No,Yes,Casa,Yes,0.56,1093464.36
PROP00314,123.53,3,1,2,Zona Sul,32,19,None,789.24,Completa,No,No,No,Apartamento,No,2.09,956021.42
PROP00613,37.14,3,1,0,Zona Oeste,16,0,City,,Premium,Yes,No,No,Casa,No,2.91,798770.87
PROP01163,123.23,1,2,2,Zona Sul,5,9,None,986.22,Completa,No,No,No,Apartamento,No,,798976.02
PROP01504,,4,1,1,Zona Sul,49,6,None,443.18,Completa,No,Yes,Yes,Apartamento,No,1.42,1102157.21
PROP01754,117.94,3,1,1,Subúrbio,24,,,88.62,Premium,Yes,Yes,Yes,Cobertura,No,4.77,1201301.17
PROP00958,12.03,2,3,2,Zona Norte,5,12,None,406.4,Premium,Yes,No,No,Casa,No,4.52,762450.19
PROP00649,94.96,3,2,1,Centro,26,9,,414.5,Completa,Yes,Yes,No,Apartamento,No,1.82,1019303.03
PROP00633,108.92,3,1,1,Zona Sul,29,1,,279.97,Básica,No,Yes,Yes,Apartamento,Yes,3.66,797345.74
PROP01974,99.03,2,2,3,Centro,39,,None,791.49,Completa,No,No,Yes,Casa,No,3.8,822859.82
PROP00122,68.38,2,2,1,Centro,35,0,City,81.89,Básica,Yes,Yes,Yes,Casa,Yes,2.97,815572.89
PROP02154,59.96,2,1,0,Zona Sul,15,0,None,1095.87,Completa,Yes,No,Yes,Apartamento,No,1.93,476390.83
PROP00984,79.06,2,2,4,Zona Sul,30,19,None,296.54,Completa,No,No,No,Apartamento,No,1.7,984772.4
PROP00651,57.39,3,2,1,Zona Oeste,22,0,None,29.34,Premium,No,No,Yes,Casa,No,3.9,813592.15
PROP01204,146.05,3,2,1,Zona Leste,5,0,None,695.2,Premium,No,Yes,Yes,Casa,No,1.36,1012245.19
PROP01051,133.18,3,2,3,Zona Norte,25,7,None,732.79,Básica,Yes,No,Yes,Apartamento,No,2.67,836733.1
PROP00554,99.85,2,3,2,Subúrbio,33,13,None,550.48,Premium,No,No,Yes,Cobertura,Yes,2.69,874618.8
PROP00218,168.87,2,2,1,Subúrbio,36,,None,187.99,Básica,Yes,No,Yes,Casa,No,1.41,836553.21
PROP00318,48.74,3,3,2,Zona Leste,16,14,None,238.36,Completa,No,Yes,Yes,Apartamento,Yes,2.88,936785.42
PROP00730,51.87,2,2,1,Centro,14,2,Park,760.43,,Yes,Yes,No,Casa,No,0.53,835246.05
PROP01390,45.25,4,4,1,Subúrbio,49,0,None,386.63,Premium,Yes,No,Yes,Apartamento,Yes,,885734.65
PROP01695,174.11,3,4,2,Zona Sul,1,12,,,Premium,Yes,No,Yes,Apartamento,No,3.73,1553083.7
PROP00788,51.91,2,1,2,Subúrbio,5,8,None,74.19,Básica,Yes,Yes,Yes,Casa,Yes,5.0,649203.75
PROP00656,123.66,2,2,0,Zona Norte,18,9,,651.06,Completa,Yes,No,No,Apartamento,No,4.81,774119.47
PROP01826,36.19,3,2,0,Subúrbio,28,8,None,91.62,Completa,Yes,Yes,Yes,Casa,No,,781057.98
PROP01645,68.64,3,3,2,Zona Sul,43,0,City,84.34,Básica,Yes,Yes,No,Apartamento,No,1.28,1001575.41
PROP00574,118.1,1,2,2,Subúrbio,38,0,,107.89,Completa,No,No,No,Apartamento,No,0.5,769997.85
PROP02142,53.66,2,3,1,Zona Oeste,41,0,None,56.79,Completa,No,No,No,Apartamento,No,1.91,614700.67
PROP01037,90.69,2,2,3,Zona Norte,32,16,None,397.92,Básica,Yes,No,Yes,Casa,No,,681137.91
PROP01306,34.87,1,3,0,Zona Norte,36,17,,331.74,Premium,Yes,No,No,Apartamento,No,4.67,836670.81
PROP00263,131.03,3,4,2,Zona Oeste,39,13,,430.71,Básica,No,No,No,Casa,No,2.48,967183.34
PROP00230,,3,2,1,Zona Leste,41,5,Park,50.65,Premium,Yes,No,Yes,Casa,Yes,0.15,1152218.14
PROP02301,116.73,3,2,2,Zona Sul,11,4,City,817.83,Completa,Yes,Yes,No,Casa,Yes,4.01,1108027.94
