sale_id,marketing_spend,website_traffic,conversion_rate,avg_product_rating,discount_percentage,num_products,avg_price,customer_reviews,return_rate,product_category,competition_level,seasonality,free_shipping,payment_methods,mobile_traffic_pct,monthly_sales
SALE00979,3227.6,4366,5.53,3.28,20,147,63.18,951,7.76,Books,Medium,Medium,No,Credit Card,67.12,7887.41
SALE00953,6075.38,13394,6.32,3.12,15,189,198.65,125,10.26,Home,Low,Medium,Yes,Debit Card,67.32,9321.93
SALE00615,8100.35,14935,3.05,2.77,15,416,18.37,,6.42,Books,High,Medium,No,PayPal,53.33,7645.53
SALE02388,5550.12,17934,,2.59,0,160,157.18,446,9.57,Books,Medium,Medium,Yes,Debit Card,75.87,8108.48
SALE01401,5570.85,16911,7.45,2.95,10,151,168.62,478,8.84,Electronics,High,Medium,Yes,PayPal,74.51,7515.64
SALE00434,7338.08,12632,4.82,3.11,15,52,32.97,829,7.75,Home,Medium,Low,No,PayPal,75.75,8366.49
SALE00109,8383.45,7992,4.88,2.58,10,287,172.38,701,10.14,Fashion,Medium,Low,No,Credit Card,67.25,7849.49
SALE01740,3422.04,23740,4.85,3.43,15,321,158.49,926,7.9,Electronics,Medium,Medium,Yes,  Debit Card ,65.23,7992.31
SALE00603,3947.48,12713,5.83,3.13,0,133,134.73,903,7.61,Electronics,Medium,Medium,Yes,Bank Transfer,69.18,6924.46
SALE02021,4392.13,12766,5.07,3.26,15,164,191.75,158,11.49,Home,Medium,Medium,Yes,Bank Transfer,83.44,8189.59
SALE00024,,15232,4.77,2.42,15,56,71.2,473,9.28,Home,Low,Medium,No,Credit Card,72.54,6817.59
SALE00743,4895.36,,6.16,3.05,10,265,214.09,719,8.0,Home,Medium,Medium,Yes,PayPal,77.3,7941.84
SALE01321,3504.15,21913,6.92,2.43,15,185,154.48,1,6.95,Fashion,Medium,Low,Yes,Bank Transfer,75.79,9049.5
SALE01164,7038.49,14589,4.82,2.36,5,206,65.57,389,9.05,Books,High,Medium,No,Debit Card,71.16,7007.12
SALE00822,5120.96,13179,6.79,2.68,5,400,209.35,919,8.53,Home,High,Low,Yes,Bank Transfer,72.54,7386.49
SALE00786,2067.56,14388,3.71,2.51,20,417,55.23,387,7.72,Electronics,Low,Low,Yes,PayPal,64.45,7037.21
SALE01611,4519.71,16014,5.81,4.08,20,444,166.5,224,8.39,Sports,Medium,Low,No,PayPal,80.58,8517.04
SALE01760,7344.85,21150,5.97,1.98,15,38,79.63,768,52.51,Books,Medium,Medium,Yes,PayPal,62.31,8742.8
SALE01820,5081.13,21756,6.36,2.69,25,276,104.88,855,8.75,Home,Low,Medium,No,Debit Card,80.41,8566.4
SALE01828,4969.09,11985,3.66,2.71,15,341,188.05,82,8.41,Books,High,Low,No,Debit Card,60.85,6895.67
SALE01564,4201.17,19316,6.46,2.89,10,248,113.3,465,12.11,Fashion,High,Low,Yes,Debit Card,50.4,7853.75
SALE00932,7696.44,20323,5.86,2.46,20,302,171.76,289,7.34,Fashion,High,Medium,No,Credit Card,67.38,8896.61
SALE00821,4296.22,14866,6.26,2.46,30,469,154.49,21,12.33,Home,Medium,Low,No,PayPal,68.28,9427.53
SALE02000,4850.41,14869,5.51,2.61,20,374,64.32,939,8.23,Electronics,Medium,Medium,No,Debit Card,77.52,7972.38
SALE01361,5906.68,16559,6.78,,10,313,128.29,474,,Electronics,High,High,Yes,Debit Card,72.46,7224.29
SALE01026,1329.41,14595,4.32,3.84,0,318,23.19,70,10.13,Electronics,Low,High,No,Debit Card,71.5,6880.37
SALE02152,5276.59,8371,5.51,3.62,10,227,266.7,680,9.75,Home,Medium,High,No,Debit Card,74.04,7425.93
SALE00252,4127.52,8345,5.2,2.73,10,64,253.24,446,9.18,Electronics,Low,Low,Yes,Debit Card,81.97,7794.97
SALE01446,5477.52,6122,5.26,3.4,10,143,200.58,768,5.54,Sports,Low,High,Yes,Debit Card,75.08,7660.02
SALE01261,6250.88,20364,6.15,3.82,10,317,56.02,,6.11,Electronics,Medium,Medium,Yes,PayPal,65.34,7936.56
SALE02434,2546.29,12131,5.18,2.71,15,24,163.1,368,7.58,Fashion,Medium,Low,Yes,Debit Card,56.01,6974.16
SALE00018,7719.46,15476,4.29,3.58,25,384,285.88,334,9.73,Home,Medium,High,Yes,Credit Card,77.8,8394.14
SALE02252,7676.9,14489,6.2,3.05,10,472,58.49,,8.88,Fashion,Medium,Low,Yes,Credit Card,72.71,7845.35
SALE01590,3188.69,18122,4.87,2.46,30,55,78.41,175,9.82,Electronics,Medium,Low,Yes,PayPal,75.66,7949.32
SALE02267,7149.06,16138,4.32,2.38,10,116,179.34,441,,Fashion,Medium,Low,Yes,Credit Card,75.36,7837.48
SALE01098,5975.77,9098,4.57,3.61,10,267,153.76,44,7.7,Books,Low,Medium,No,Debit Card,65.96,8118.15
SALE01991,3638.54,20432,5.11,2.69,10,118,53.94,268,12.15,Home,Medium,Medium,Yes,Debit Card,54.41,8086.43
SALE02129,,15303,7.61,3.41,10,246,33.34,937,10.31,Home,Low,High,Yes,Debit Card,65.76,7340.26
SALE01541,7861.55,12420,5.84,2.87,15,175,117.05,239,9.11,Books,High,Medium,No,Debit Card,80.5,9066.17
SALE01406,5011.16,12171,6.48,2.54,30,76,305.9,,6.72,Fashion,High,High,Yes,Credit Card,73.47,8098.32
SALE01514,2489.11,18483,5.53,2.87,15,89,243.56,37,9.44,Home,High,Medium,No,Debit Card,62.81,6713.34
SALE01354,5364.52,15703,5.78,2.95,5,310,242.0,561,9.27,Books,Medium,Medium,No,Debit Card,53.91,7391.05
SALE01580,4896.51,16809,5.42,,30,220,142.8,756,10.01,Books,Low,Medium,No,PayPal,76.86,8024.53
SALE00630,8124.57,16776,5.81,2.19,30,448,115.66,612,7.01,Sports,High,Medium,No,Credit Card,68.66,9082.38
SALE01140,5221.7,15317,6.22,2.29,15,384,252.42,,10.98,Home,High,High,No,Credit Card,77.16,7429.47
SALE01958,2436.75,22645,5.7,2.71,10,177,116.51,155,8.31,Sports,High,Low,Yes,Debit Card,66.78,7008.31
SALE02005,2231.13,17054,5.3,2.52,0,432,247.85,624,9.23,Sports,Medium,Medium,Yes,PayPal,50.26,7299.24
SALE00512,4480.2,21708,6.98,2.88,10,318,96.91,416,10.43,Fashion,High,Medium,  No ,PayPal,59.18,9289.3
SALE00513,,13449,5.27,3.28,15,192,50.76,458,,Home,Low,Medium,No,Credit Card,66.68,8545.71
SALE01021,3824.51,18261,7.28,1.93,20,48,159.57,243,7.63,Fashion,Medium,High,Yes,Bank Transfer,78.83,7945.44
SALE01078,2982.61,14519,5.79,3.56,10,15,119.14,138,10.64,Fashion,Low,High,No,Credit Card,63.7,6433.79
SALE00951,5648.25,16564,6.48,3.71,30,46,184.01,869,7.39,Home,Medium,  Medium ,Yes,Bank Transfer,68.36,8032.23
SALE00764,6755.23,22600,4.79,2.96,10,301,140.32,789,6.95,Home,Medium,Medium,Yes,Debit Card,71.87,8172.67
SALE02395,2141.81,18806,4.83,2.8,15,248,54.46,69,10.05,Fashion,Medium,Low,Yes,Bank Transfer,66.75,6614.73
SALE00477,6865.81,12352,4.3,2.76,10,82,44.27,128,10.3,Electronics,Low,Medium,Yes,PayPal,51.89,7080.28
SALE01131,4125.0,,4.84,3.67,10,209,89.53,992,7.53,Fashion,Medium,Low,No,Debit Card,63.57,8190.69
SALE01282,2702.01,19837,5.18,3.18,30,190,110.48,,8.29,Books,Medium,Low,Yes,Credit Card,68.77,7613.05
SALE01160,7993.16,9064,4.6,3.31,10,410,177.09,245,,Fashion,Medium,Medium,No,Debit Card,70.92,7700.41
SALE02507,5281.83,13567,4.91,3.25,10,203,138.57,853,11.06,Fashion,High,Medium,No,Bank Transfer,56.91,6548.2
SALE00396,3011.75,14526,4.18,3.18,25,436,129.16,760,7.42,Fashion,Low,Medium,No,Bank Transfer,49.26,8258.44
SALE01471,3087.15,10297,6.77,2.76,5,373,238.43,396,9.74,Electronics,Medium,Medium,No,Credit Card,65.57,7183.68
SALE01269,,13492,5.29,3.53,10,389,253.77,,10.27,Electronics,High,Low,No,Debit Card,77.86,7336.23
SALE01942,7412.71,12462,5.6,,25,232,181.71,243,10.08,Books,Low,High,Yes,Debit Card,77.72,8853.29
SALE02472,4673.46,13468,5.01,2.63,10,93,78.89,630,7.79,Fashion,  High ,Medium,No,Debit Card,68.4,7027.8
SALE01783,3267.88,,4.21,2.85,10,350,232.43,293,7.52,Fashion,Medium,Low,No,Debit Card,69.16,7408.01
SALE00748,6400.82,12803,4.53,2.73,10,339,195.61,55,8.67,  Sports ,Medium,Low,No,PayPal,58.66,7439.82
SALE00836,3534.94,6549,3.2,4.58,15,348,142.88,18,9.9,Home,Medium,Low,Yes,PayPal,66.13,7775.17
SALE01506,4042.46,17351,5.68,2.46,10,125,31.26,524,10.25,Fashion,Medium,High,Yes,PayPal,58.89,8342.42
SALE00005,4820.06,17289,6.37,3.09,10,51,58.76,,9.77,Electronics,Medium,Medium,No,Credit Card,62.42,8186.42
SALE00170,6761.96,17508,4.17,3.38,25,76,205.02,417,6.92,Books,Medium,Low,No,Credit Card,73.3,8348.37
SALE01698,4551.1,19295,6.09,3.03,15,110,210.18,928,7.82,Fashion,High,Low,No,PayPal,53.81,7486.22
SALE00708,5406.39,15924,5.05,2.41,10,289,42.17,644,10.33,Fashion,High,High,Yes,Credit Card,69.49,7959.32
SALE00028,5679.84,12917,4.01,2.98,5,419,236.92,761,8.79,Home,High,Low,No,PayPal,73.2,7755.01
SALE02489,5030.39,9213,5.58,3.07,30,52,70.01,,8.74,Electronics,Low,Low,No,Debit Card,69.84,7822.43
SALE02197,6497.13,20662,5.28,2.56,25,242,139.26,136,8.63,Electronics,Medium,High,Yes,PayPal,68.94,9351.86
SALE00609,7122.9,17811,5.12,2.23,5,402,140.81,244,9.02,Fashion,Medium,Low,Yes,Debit Card,78.97,7717.15
SALE00364,2645.65,7082,5.04,2.91,10,219,26.1,837,9.44,Electronics,Low,Low,No,Credit Card,52.13,7256.08
SALE01342,4223.82,8592,4.76,2.72,15,166,111.0,659,,Home,Medium,Low,Yes,PayPal,58.37,6787.03
SALE02290,3942.01,20574,5.33,4.02,20,119,163.65,999,8.68,Home,Low,Medium,Yes,Credit Card,64.78,8184.12
SALE00307,2848.23,,4.93,2.65,10,368,22.22,771,8.13,Fashion,Medium,Low,Yes,PayPal,51.24,6611.59
SALE01059,,12689,6.69,2.03,20,207,65.75,359,9.8,Books,High,Medium,Yes,PayPal,75.68,7782.21
SALE02412,,13667,5.21,2.84,0,256,179.1,163,8.49,Home,Medium,Low,No,Debit Card,71.37,7512.0
SALE00063,3484.89,17091,6.15,3.76,15,399,99.13,162,8.12,Fashion,Low,Medium,No,Debit Card,73.49,8886.16
SALE01413,3309.22,20474,4.9,3.18,10,123,308.9,408,,Electronics,High,Medium,Yes,Bank Transfer,59.36,7230.77
SALE01950,9164.85,19943,4.66,3.24,20,235,237.93,177,8.56,Electronics,High,High,No,Debit Card,63.54,9202.96
SALE01635,2234.59,14995,6.08,2.74,15,143,49.04,414,8.2,Electronics,High,Low,Yes,Credit Card,78.85,7663.56
SALE01801,5267.0,16836,4.64,2.41,20,79,110.33,322,11.84,Electronics,Medium,Medium,No,Credit Card,78.1,8096.17
SALE01863,8099.48,15394,4.44,1.79,15,43,168.65,617,5.49,Sports,Medium,High,Yes,PayPal,48.61,8571.52
SALE01002,,26447,,2.87,10,351,55.53,,9.79,Home,Medium,  High ,Yes,Bank Transfer,74.36,9557.36
SALE00416,6410.1,137670,5.06,,15,283,146.79,596,7.54,Fashion,Medium,Medium,Yes,PayPal,81.53,6604.89
SALE01464,7717.03,15635,5.48,3.36,15,204,244.71,862,6.48,Fashion,Medium,High,No,Credit Card,51.34,8236.6
SALE01328,3151.04,23526,6.5,2.97,10,236,322.99,601,4.62,Fashion,High,Medium,Yes,Debit Card,80.89,7558.15
SALE01633,3667.98,10117,4.62,2.2,15,403,171.8,595,10.31,Fashion,Low,Medium,Yes,PayPal,71.59,7714.35
SALE00960,2616.0,8469,6.36,3.02,15,365,164.98,10,10.34,Home,Low,High,No,PayPal,76.18,6809.83
SALE02015,5350.84,11099,5.62,2.84,5,490,187.6,136,9.49,Electronics,High,Medium,No,Credit Card,62.83,7022.05
SALE00618,1567.39,19939,4.58,2.53,10,360,116.76,382,7.01,Books,High,Medium,Yes,Debit Card,76.14,6982.43
SALE01599,6939.33,12984,4.19,2.71,5,443,180.83,373,8.59,Home,High,Medium,No,Credit Card,58.76,7790.04
SALE00547,7570.8,5792,5.86,2.38,15,480,229.1,796,10.15,Fashion,Medium,Low,Yes,PayPal,67.71,8262.08
SALE00722,4739.41,19286,4.73,3.36,20,29,99.51,260,8.89,Fashion,High,Medium,No,Debit Card,61.43,6759.97
SALE00863,2158.05,10307,6.17,3.3,30,325,77.75,590,10.18,Fashion,Medium,High,Yes,Credit Card,70.17,8580.12
SALE00837,4893.17,20250,7.35,3.11,15,354,143.97,82,10.71,Fashion,Medium,Medium,No,Credit Card,63.67,7749.08
SALE01331,3127.61,15812,27.41,3.0,20,198,190.68,500,10.64,Books,Medium,Low,Yes,Debit Card,86.93,7950.15
SALE01408,4912.53,11675,4.79,3.95,30,124,174.35,303,,Electronics,Medium,Low,Yes,PayPal,78.95,8481.14
SALE02485,7577.6,12965,6.8,3.62,10,80,175.88,610,8.99,Sports,High,Medium,Yes,Debit Card,65.15,8159.15
SALE01929,,13165,5.25,3.26,5,274,25.26,930,8.88,Books,High,Medium,No,PAYPAL,67.5,7513.05
SALE02275,6244.11,10083,5.32,3.36,10,394,141.19,856,7.76,Electronics,Medium,Medium,Yes,PayPal,71.99,7383.54
SALE01808,4668.57,10611,5.68,3.3,10,92,177.13,429,9.1,Electronics,Medium,High,No,Debit Card,64.04,7101.64
SALE01568,6012.63,8093,,3.15,20,59,91.28,968,9.95,Electronics,High,Medium,Yes,Credit Card,48.27,8485.22
SALE01914,5335.56,11890,4.53,3.23,20,165,69.18,469,7.83,Home,Medium,High,No,PayPal,70.87,7714.59
SALE02456,2918.29,10286,3.71,3.09,25,453,228.65,314,9.62,Home,High,Medium,Yes,Debit Card,67.07,7663.75
SALE00919,8974.26,19179,5.88,3.37,10,106,76.91,,9.03,Books,Medium,Medium,Yes,Bank Transfer,58.6,7706.34
SALE01454,4955.15,18113,5.56,3.06,15,354,180.64,890,10.38,Electronics,High,High,Yes,Credit Card,80.06,7861.26
SALE01786,5566.32,9991,5.82,3.01,15,396,175.63,216,9.53,Sports,Low,Low,No,Credit Card,71.74,8227.54
SALE01877,4316.91,14314,4.56,3.26,15,128,202.79,,7.68,Home,High,Medium,No,PayPal,79.68,6712.37
SALE01492,6447.45,29870,5.62,2.43,15,326,189.79,11,11.03,Books,High,High,Yes,Bank Transfer,70.95,8687.81
SALE00501,3526.13,28974,6.58,3.05,0,477,65.37,477,10.07,Home,Low,Low,No,Credit Card,87.24,6818.03
SALE00712,5844.88,25554,,3.6,10,406,190.94,932,9.77,Fashion,Medium,Low,Yes,Debit Card,59.99,8609.65
SALE01461,6869.59,11422,6.6,3.32,25,338,159.27,414,10.17,Fashion,High,Low,No,PayPal,73.24,8665.68
SALE01114,5936.2,12521,7.08,2.98,10,102,193.74,,6.63,Fashion,High,High,Yes,Bank Transfer,74.86,8492.45
SALE02036,5219.73,15422,4.22,2.72,15,260,7.02,,9.27,Home,Medium,Medium,No,Credit Card,64.12,7630.71
SALE00185,7629.53,20202,5.79,3.16,10,64,247.04,297,10.92,Home,Low,Low,No,Debit Card,79.84,8336.11
SALE00509,3002.23,12059,4.76,3.42,15,451,228.18,344,6.26,Home,High,Medium,Yes,Bank Transfer,69.53,8064.68
SALE00382,5897.82,12044,5.75,3.35,15,60,184.84,457,8.28,Home,High,Medium,Yes,Bank Transfer,69.84,7541.39
SALE00993,9187.04,11365,6.95,2.64,15,388,212.45,18,7.19,Fashion,Low,Medium,No,Credit Card,66.54,8728.83
SALE00597,3364.18,8411,,3.54,10,245,102.46,955,7.95,Home,High,High,No,Bank Transfer,73.41,7662.97
SALE01767,3931.95,13521,3.81,2.98,10,393,115.75,528,8.9,Electronics,Low,Medium,Yes,  Bank Transfer ,58.75,6876.26
SALE01334,4408.83,,6.49,2.94,10,225,106.46,376,5.56,Books,Low,Medium,Yes,PayPal,55.1,7457.9
SALE00132,3560.45,13082,5.28,3.11,30,268,306.16,381,8.94,Sports,High,Medium,No,Debit Card,73.22,8029.39
SALE00339,6310.25,15356,7.11,3.16,15,179,92.3,859,8.35,Electronics,Medium,High,Yes,Bank Transfer,73.48,8606.7
SALE02270,4942.22,9351,7.02,2.49,15,71,158.73,453,9.28,Electronics,Medium,Medium,Yes,PayPal,71.47,7887.3
SALE00792,5415.42,5789,,3.59,15,326,144.62,556,7.97,Electronics,High,Low,Yes,Credit Card,71.58,8046.24
SALE02247,6016.21,14674,3.22,,10,281,118.74,840,7.78,Fashion,Low,Low,No,Debit Card,62.45,7443.83
SALE02302,5034.28,7159,6.65,,10,172,39.61,530,51.83,Fashion,High,Medium,No,Bank Transfer,53.54,7204.72
SALE01211,,21047,5.1,3.33,15,30,131.3,,7.26,Fashion,Low,Medium,Yes,PayPal,71.76,7312.23
SALE00479,4966.92,25489,6.16,2.72,10,441,211.39,100,9.73,Home,High,Low,Yes,Credit Card,81.74,7638.02
SALE01072,5672.85,17591,6.24,3.2,25,78,49.55,514,7.53,Fashion,High,High,Yes,Bank Transfer,62.37,8123.35
SALE00499,4159.85,,5.97,3.78,0,435,72.09,202,9.6,Electronics,Medium,Low,No,Bank Transfer,55.29,7251.33
SALE00253,3794.48,28935,4.5,3.14,10,84,189.81,,,Electronics,Medium,High,Yes,Credit Card,77.14,7764.03
SALE01978,,13648,6.94,3.68,25,450,143.96,904,,Home,Medium,Low,Yes,Debit Card,64.42,7802.41
SALE00465,4294.86,18985,6.25,2.19,25,167,180.2,557,10.4,Books,  Medium ,Medium,No,PayPal,64.46,8243.57
SALE00952,8374.99,10451,4.14,3.15,15,163,54.17,478,8.41,Electronics,Low,High,Yes,Debit Card,59.41,8081.58
SALE01524,7075.87,,4.78,3.04,10,271,204.74,,9.23,Sports,Medium,Medium,No,Debit Card,62.97,7309.82
SALE00325,3894.81,14326,4.42,2.05,15,307,195.45,,5.79,Home,Medium,Medium,Yes,Debit Card,66.18,7376.29
SALE00179,,17779,,2.56,10,262,194.86,124,10.36,Electronics,Medium,High,Yes,Credit Card,53.33,7649.9
SALE01300,4119.17,4569,5.03,3.66,10,491,7.88,,8.75,Electronics,Low,Low,Yes,PayPal,68.62,7139.37
SALE01758,8681.98,,4.88,3.94,25,35,168.59,485,9.77,Home,Medium,High,No,  Bank Transfer ,66.25,8332.37
SALE00785,2619.65,10498,4.55,3.69,10,325,146.1,519,4.65,Fashion,Medium,Medium,No,Bank Transfer,72.61,7098.72
SALE01418,7137.89,140471,3.6,2.24,25,151,142.31,629,9.91,Fashion,Low,Low,Yes,PayPal,72.15,7719.99
SALE00068,7377.31,12473,5.25,2.95,10,461,259.67,937,9.11,Books,High,Medium,No,Debit Card,55.22,8346.19
SALE01460,7667.18,24069,4.96,3.93,10,155,229.81,954,9.69,Electronics,Medium,Medium,No,PayPal,76.39,8534.24
SALE02488,4359.85,15717,5.78,3.32,15,43,115.31,619,11.53,Fashion,Medium,Medium,Yes,Debit Card,71.24,7510.91
SALE00529,5756.31,20716,6.07,3.02,10,480,83.72,150,,Home,Medium,High,Yes,Bank Transfer,84.71,8153.26
SALE02059,1763.64,,7.01,3.09,10,482,136.62,99,11.31,Books,Medium,Medium,No,Debit Card,75.25,7644.51
SALE00745,,25730,5.9,3.11,10,298,53.43,88,8.49,Sports,High,Low,Yes,Debit Card,64.14,7058.51
SALE01759,7806.69,21825,5.5,3.15,15,416,212.02,184,8.56,Electronics,Medium,High,No,Credit Card,75.21,8285.37
SALE01827,8017.84,12920,4.95,3.12,10,190,65.49,670,7.84,Sports,Medium,High,No,Credit Card,77.28,7836.07
SALE00585,2550.41,14326,5.33,3.53,10,57,81.9,597,9.65,Home,Medium,Medium,No,PayPal,80.02,6070.29
SALE01256,3561.28,12633,4.65,2.68,15,476,105.94,257,10.39,Electronics,Medium,High,No,Credit Card,70.29,7353.2
SALE00801,6833.32,,7.3,2.56,0,439,194.67,465,9.44,Sports,Medium,Medium,No,Debit Card,74.78,8433.65
SALE00735,7229.08,16966,,3.76,0,496,171.52,113,9.21,Books,Low,Medium,No,Credit Card,61.2,7976.91
SALE01056,4343.85,16356,5.39,3.21,15,288,296.32,390,8.39,Sports,High,High,Yes,Bank Transfer,63.61,7393.49
SALE01390,,5272,6.36,1.69,10,439,134.76,,10.21,Sports,Medium,High,Yes,Credit Card,71.53,8475.2
SALE00716,2858.16,18914,4.76,3.28,10,451,260.96,103,6.82,Home,Low,Medium,No,PayPal,74.44,7428.64
SALE02100,4419.7,12485,5.48,3.09,30,266,87.93,350,9.04,Electronics,Medium,Medium,Yes,Debit Card,70.24,8177.38
SALE01839,1752.47,16861,7.28,2.32,10,226,253.37,859,8.61,  Home ,High,Medium,Yes,Debit Card,60.46,7313.28
SALE02274,2586.22,22548,5.87,2.3,15,225,349.99,199,6.73,Fashion,Low,Medium,Yes,Credit Card,75.75,8183.31
SALE01442,2947.29,26128,4.42,3.07,15,246,156.77,971,7.5,Sports,Low,Medium,Yes,PayPal,61.22,6152.23
SALE00978,8745.86,,,3.17,10,500,156.37,770,10.4,Books,High,High,Yes,Credit Card,60.35,8451.85
SALE00281,2308.94,12456,6.51,3.33,10,20,120.39,504,11.69,Electronics,Low,Medium,Yes,PayPal,62.96,7502.03
SALE01626,2554.91,,7.25,3.53,15,84,84.92,131,7.44,Fashion,Medium,Low,Yes,Credit Card,67.24,7049.38
SALE01842,3856.57,15830,4.9,2.58,5,18,98.31,30,10.77,Fashion,High,High,Yes,Bank Transfer,75.96,6500.75
SALE00854,7325.27,18392,5.86,2.77,10,63,154.48,682,7.9,Home,High,Medium,No,PayPal,71.09,7674.71
SALE01381,5273.72,16413,5.98,3.16,5,48,209.55,,10.1,Sports,Low,Low,No,Credit Card,79.73,7620.6
SALE02097,9620.06,17867,5.32,2.08,10,41,122.36,,8.37,Electronics,Medium,Medium,Yes,PayPal,68.2,8165.94
SALE00037,3372.35,12825,,3.07,10,403,49.22,746,10.95,Books,Medium,Low,Yes,Bank Transfer,65.34,6924.71
SALE01151,7662.64,17931,5.68,3.95,10,42,173.24,249,9.01,Electronics,High,Medium,Yes,Debit Card,65.9,8125.94
SALE00223,2750.45,9638,5.1,3.61,10,274,212.42,778,10.62,Electronics,Low,Low,No,Credit Card,72.67,7005.46
SALE00534,56018.65,11184,5.56,3.68,10,387,217.21,119,10.01,Books,High,High,No,PayPal,73.3,7149.21
SALE01266,5316.61,15487,4.69,,15,365,56.41,608,8.73,Fashion,Medium,Medium,Yes,PayPal,58.27,7538.99
SALE02341,58773.33,13790,6.46,2.99,30,325,68.55,102,10.73,Books,Medium,Medium,No,PayPal,70.99,7935.49
SALE00714,4183.0,10385,5.02,2.36,15,344,106.33,442,8.85,Books,Medium,Medium,Yes,PayPal,78.25,7466.69
SALE01181,5464.2,5424,4.57,3.39,10,487,203.07,140,6.59,Home,Medium,Low,No,Debit Card,75.28,8113.45
SALE00588,6399.66,15330,5.96,2.73,25,355,120.23,667,10.51,Sports,Low,Medium,No,Bank Transfer,73.24,8502.92
SALE01979,3324.15,20366,7.63,2.74,15,79,206.53,757,,Books,Medium,Medium,Yes,Credit Card,72.21,8285.35
SALE00874,7786.1,11741,,3.58,10,326,136.02,,7.24,Electronics,Medium,Low,Yes,PayPal,64.82,7952.35
SALE00681,6336.38,22300,6.4,2.98,20,473,51.58,432,10.63,Fashion,High,Medium,No,PayPal,74.33,7711.59
SALE01807,5543.39,16275,5.05,,10,300,249.41,926,6.93,Home,High,Medium,Yes,Credit Card,78.26,7335.94
SALE00657,5241.39,13419,5.89,2.7,30,448,50.9,354,7.03,Home,High,Low,Yes,PayPal,76.79,8076.88
SALE01402,4314.19,,2.9,2.65,20,437,105.4,294,8.12,Fashion,High,Low,Yes,PayPal,60.86,7483.79
SALE00502,6172.09,12934,5.41,2.54,10,29,105.97,442,,Fashion,High,Low,  No ,PayPal,63.06,6904.73
SALE00504,,20040,6.24,3.36,5,442,281.95,997,10.78,Home,Low,Medium,No,Bank Transfer,77.07,7655.6
SALE01941,7108.8,,,2.89,10,408,134.32,694,10.19,Electronics,Low,High,No,Debit Card,62.88,8137.6
SALE02509,,12919,,3.34,10,108,153.72,,6.67,Home,Low,High,Yes,Bank Transfer,71.89,6908.68
SALE02323,4549.84,5468,5.43,2.75,10,363,167.72,188,8.21,Books,Medium,Low,Yes,Credit Card,67.97,7114.16
SALE00738,6172.94,19304,,2.54,10,406,83.22,,8.0,Home,Medium,Low,Yes,PayPal,71.87,6895.39
SALE01339,4797.32,23968,5.19,2.94,15,489,74.92,792,5.31,Home,High,Low,Yes,Credit Card,79.16,7320.7
SALE01396,3632.44,24772,5.79,3.28,20,428,155.55,96,8.26,Electronics,Medium,Medium,Yes,Credit Card,74.09,7809.69
SALE01146,5312.59,13899,6.99,3.19,10,115,139.27,515,,Electronics,Medium,Medium,No,Credit Card,65.04,8011.47
SALE01898,6509.34,18406,6.73,3.8,15,61,85.82,128,11.16,Home,High,High,No,Credit Card,65.74,8326.96
SALE02501,2770.39,14446,6.12,2.83,10,477,65.22,703,9.13,Books,Low,Medium,No,Bank Transfer,81.47,7533.4
SALE02320,,17012,6.11,2.13,15,362,184.55,445,10.11,Home,Medium,Low,No,PayPal,76.07,7380.59
SALE01943,2142.23,19312,4.82,2.76,10,54,90.95,415,10.62,Sports,Medium,Low,No,Credit Card,63.61,7152.63
SALE02244,6206.38,,,3.04,30,98,174.58,661,10.93,Home,High,Low,Yes,Debit Card,76.93,8560.97
SALE01613,4479.76,20791,4.99,2.57,10,37,59.8,186,8.72,Fashion,High,Medium,No,Credit Card,64.98,6121.56
SALE00433,3313.94,12266,5.67,2.69,10,39,179.77,20,8.86,Electronics,Medium,Low,No,PayPal,78.44,6758.31
SALE00121,5102.48,9706,5.21,3.2,15,311,37.89,716,11.53,Electronics,High,Medium,Yes,Credit Card,52.69,7463.43
SALE00136,2430.6,7680,3.96,1.97,25,441,84.1,522,9.13,Fashion,High,Medium,Yes,PayPal,57.32,8379.96
SALE02141,,13666,,2.07,10,99,189.54,382,8.04,Books,High,Low,No,Bank Transfer,66.46,7496.45
SALE01044,4897.29,16010,4.54,2.65,15,17,354.56,891,10.27,Fashion,Medium,Low,Yes,Credit Card,78.44,6922.4
SALE00527,3839.01,16492,4.25,2.53,0,220,148.45,199,9.81,Fashion,High,Medium,Yes,Debit Card,62.98,6542.04
SALE01699,6631.57,9153,4.7,3.84,10,171,128.73,162,9.63,Home,High,Low,Yes,Debit Card,60.59,7753.43
SALE00707,,11902,4.12,3.24,20,396,293.14,633,7.39,Books,Medium,High,Yes,Bank Transfer,72.81,7509.46
SALE01239,4835.04,21070,4.97,2.47,0,321,195.87,719,8.06,Fashion,High,Medium,No,Credit Card,63.8,6986.76
SALE02335,4287.69,14643,5.49,2.74,10,59,176.46,650,8.9,Fashion,Low,Low,Yes,Bank Transfer,67.85,7281.03
SALE01853,6187.14,,5.62,2.41,25,206,85.79,305,9.3,Home,High,Low,Yes,Bank Transfer,71.02,7925.66
SALE01233,4128.0,14865,5.71,3.31,30,500,45.22,534,7.5,Sports,High,Medium,Yes,Bank Transfer,65.78,8072.21
SALE01332,1485.89,20714,4.39,3.24,15,146,135.13,645,9.53,Home,Medium,Low,No,PayPal,83.04,7516.92
SALE01659,2902.23,6843,5.83,2.62,15,410,153.47,100,10.8,Fashion,High,Medium,No,Debit Card,71.82,7199.23
