house_id,house_area_sqm,num_residents,num_appliances,air_conditioning,heating_system,energy_efficiency_rating,avg_temperature,home_office_hours,has_pool,solar_panels,house_age_years,insulation_quality,num_rooms,electric_car,smart_thermostat,monthly_consumption_kwh
HOUSE01274,214.96,3,,3+,Electric,D,8.94,10,No,No,36,Average,3,Yes,No,645.03
HOUSE02458,165.02,2,9,1,Electric,C,,0,No,No,,Average,3,No,No,373.58
HOUSE00904,198.77,4,15,None,Electric,C,17.11,0,No,No,26,Good,6,Yes,No,485.47
HOUSE00032,104.37,2,14,1,Gas,C,19.06,0,No,Yes,19,Average,4,No,Yes,217.9
HOUSE02017,111.64,3,6,3+,Solar,B,23.23,10,No,No,35,Good,6,No,No,360.02
HOUSE02355,119.19,2,,1,Gas,B,37.91,,No,No,28,,5,No,No,303.99
HOUSE02269,153.39,4,9,2,None,B,28.47,0,Yes,No,15,,20,No,No,426.18
HOUSE02208,117.07,3,13,None,Gas,A,21.13,10,No,Yes,34,Poor,2,No,No,200.97
HOUSE01367,,4,7,2,Electric,C,,4,No,No,20,Good,2,No,No,448.4
HOUSE01443,202.09,4,16,1,Electric,C,16.45,0,No,No,6,Average,4,No,Yes,462.94
HOUSE02187,-12.34,2,16,None,Solar,C,18.25,10,No,No,18,Poor,8,Yes,No,321.01
HOUSE02056,204.65,1,15,2,Electric,C,-2.22,4,No,No,34,Poor,8,No,Yes,516.95
HOUSE01959,245.0,4,,2,Gas,C,26.19,0,Yes,No,12,Average,1,No,No,460.79
HOUSE00633,172.66,2,16,2,Gas,C,34.87,0,No,No,21,Good,4,No,No,409.61
HOUSE02350,172.24,2,13,3+,Gas,C,18.03,4,No,No,1,Poor,2,no,No,415.6
HOUSE01675,148.12,3,7,2,Electric,B,22.2,8,No,No,48,Poor,2,No,No,409.65
HOUSE02219,170.93,5,22,None,Electric,C,22.05,4,No,yes,15,Average,7,No,No,468.05
HOUSE00274,130.0,3,20,3+,Gas,D,31.49,0,Yes,Yes,21,Good,4,No,No,453.63
HOUSE00080,224.97,2,26,1,Solar,B,21.34,,Yes,Yes,39,Average,5,No,Yes,291.81
HOUSE00420,98.72,4,23,  None ,Gas,D,22.35,8,Yes,Yes,12,Average,7,No,No,442.1
HOUSE01593,206.49,1,20,1,Gas,C,34.29,0,No,No,27,Average,2,No,No,387.04
HOUSE01702,83.88,1,19,2,Electric,B,,10,No,Yes,26,Average,4,No,No,310.47
HOUSE02197,174.95,3,16,1,Gas,B,13.96,0,No,Yes,29,Poor,5,No,No,326.09
HOUSE01488,59.03,1,,2,None,C,16.54,0,No,No,,average,6,No,No,192.75
HOUSE00637,169.1,4,20,None,Electric,A,21.97,4,No,No,43,Poor,3,No,No,449.89
HOUSE01123,197.65,2,,1,Solar,D,22.06,0,No,No,6,Average,6,No,Yes,427.53
HOUSE00293,78.09,2,,None,None,C,26.59,0,No,No,12,Good,2,No,Yes,310.88
HOUSE02202,174.96,3,11,2,Gas,C,20.21,,No,No,4,Good,5,Yes,Yes,383.68
HOUSE02297,163.69,4,19,2,Electric,C,31.5,8,No,No,33,Good,1,No,No,585.62
HOUSE02236,171.96,3,28,1,Gas,C,31.09,0,No,Yes,,Average,1,  No ,Yes,387.62
HOUSE02114,155.11,4,17,2,None,C,30.49,0,No,No,44,Good,8,No,No,409.63
HOUSE00362,205.02,2,24,1,Electric,D,22.68,,No,No,4,Average,1,No,Yes,436.82
HOUSE00150,184.82,3,6,1,Electric,C,-6.38,0,No,Yes,43,Average,8,No,Yes,359.2
HOUSE02508,156.79,4,17,None,None,D,13.69,,No,No,18,Good,4,No,No,385.12
HOUSE02356,209.38,1,,None,Electric,A,15.23,8,No,No,25,Average,4,No,No,360.93
HOUSE02247,157.07,4,11,2,Gas,E,31.88,0,No,No,,Good,7,No,Yes,537.0
HOUSE01816,134.16,2,25,None,Gas,C,29.01,8,No,No,26,Average,1,No,Yes,385.74
HOUSE00327,223.01,4,8,2,Gas,B,25.02,0,Yes,No,,Average,5,No,Yes,467.9
HOUSE00755,183.47,3,7,1,Electric,B,,8,No,No,9,Average,6,No,No,401.17
HOUSE01571,107.81,4,9,  None ,Gas,C,17.44,0,No,No,43,Average,4,Yes,No,313.78
HOUSE00011,71.89,2,13,1,Electric,B,21.64,,No,Yes,12,Average,4,No,Yes,203.37
HOUSE00909,64.93,2,22,2,None,C,22.19,8,  No ,No,22,Poor,4,No,Yes,396.4
HOUSE01642,223.94,4,6,None,None,D,16.72,0,Yes,No,28,Average,2,No,No,401.82
HOUSE00654,167.37,4,20,1,Gas,C,15.52,0,Yes,No,20,,5,No,No,533.87
HOUSE00752,694.94,1,12,2,None,C,25.84,8,No,No,12,Poor,7,No,No,314.51
HOUSE00401,110.15,3,23,2,None,C,27.74,10,No,No,46,Average,2,No,No,438.08
HOUSE01823,195.3,4,13,1,Solar,B,12.82,4,No,No,44,Average,2,No,No,371.15
HOUSE02118,9.06,3,15,None,Electric,C,15.15,0,No,No,41,Average,5,No,No,412.05
HOUSE01793,167.88,1,26,2,None,B,26.11,4,No,No,15,Poor,1,Yes,No,350.64
HOUSE02509,135.73,3,30,2,Electric,D,25.28,,No,No,4,,8,Yes,No,514.43
HOUSE02233,161.73,5,22,2,Electric,B,24.86,8,No,No,10,Poor,8,No,No,509.87
HOUSE00419,146.85,3,28,None,Electric,C,20.51,,No,No,12,Average,8,No,No,459.71
HOUSE00164,159.3,3,25,1,Electric,C,28.21,,No,No,14,Average,7,No,No,466.56
HOUSE01389,162.1,2,18,2,Gas,A,,4,No,Yes,19,,5,No,Yes,285.69
HOUSE02366,142.78,2,19,None,none,C,22.67,8,No,No,38,Average,6,No,No,248.44
HOUSE01736,118.89,4,21,None,None,C,19.92,4,No,No,24,Average,8,No,No,361.57
HOUSE01687,216.66,3,11,None,Electric,C,22.78,4,No,Yes,11,Average,7,No,No,307.28
HOUSE01423,165.72,2,25,1,Gas,B,14.6,8,No,Yes,20,,8,No,No,312.36
HOUSE00484,147.9,5,,2,Gas,A,20.53,0,No,Yes,30,Average,3,No,No,420.66
HOUSE00285,142.34,4,30,1,Gas,D,19.77,4,No,No,28,,3,No,No,507.34
HOUSE01771,176.64,3,20,None,Gas,A,19.27,4,No,No,8,Good,2,No,No,379.17
HOUSE00794,,2,,1,None,C,18.9,8,Yes,No,10,Average,7,No,No,333.17
HOUSE00731,122.72,4,13,none,None,C,15.4,0,No,Yes,33,Good,8,No,Yes,244.06
HOUSE02462,91.89,5,7,None,Gas,D,24.77,0,Yes,Yes,50,Average,8,No,Yes,365.42
HOUSE00179,263.27,1,6,1,Electric,C,25.14,0,No,No,39,,5,No,Yes,317.87
HOUSE01265,130.09,5,9,1,Gas,C,19.27,0,No,No,16,Poor,3,Yes,No,419.01
HOUSE02290,,2,24,2,None,C,9.9,0,Yes,No,14,Average,5,No,Yes,449.08
HOUSE00205,69.0,3,27,1,None,B,23.79,0,No,No,4,Good,1,No,No,368.66
HOUSE00990,107.98,5,22,None,Gas,C,19.55,,No,Yes,0,Good,5,No,No,416.78
HOUSE01366,131.01,2,15,1,None,C,24.88,8,No,Yes,28,Poor,6,no,No,230.55
HOUSE02133,35.45,1,10,2,Gas,C,28.56,0,Yes,Yes,44,Average,8,No,No,295.45
HOUSE01193,155.07,4,27,None,Solar,C,30.66,0,No,Yes,36,Poor,2,Yes,No,372.28
HOUSE02441,188.62,3,5,1,Solar,D,25.4,10,No,No,22,Good,6,No,No,301.01
HOUSE00697,66.17,4,9,3+,None,B,8.3,,No,Yes,35,Average,6,No,Yes,363.94
HOUSE00045,106.92,3,8,None,Electric,B,,0,Yes,Yes,27,Good,8,No,No,302.48
HOUSE00627,146.53,2,10,2,Gas,C,20.78,0,No,No,18,Poor,8,No,Yes,296.16
HOUSE02078,174.73,2,17,2,None,A,21.81,8,Yes,No,3,Poor,5,No,No,351.71
HOUSE00556,177.37,4,29,2,Solar,C,20.94,0,No,No,0,Poor,3,No,Yes,504.39
HOUSE00050,130.94,5,7,2,Electric,C,3.63,8,No,No,22,Good,3,No,No,580.43
HOUSE02111,236.84,2,16,1,Gas,C,25.19,4,Yes,No,11,Poor,3,Yes,No,385.55
HOUSE00824,110.64,2,15,1,  Gas ,C,24.3,8,No,No,10,,2,Yes,No,328.56
HOUSE02238,145.09,2,25,1,None,C,41.32,0,No,Yes,27,,1,No,No,307.2
HOUSE01686,522.29,2,22,2,Electric,C,25.6,4,No,No,47,Poor,5,No,No,436.14
HOUSE02374,175.37,5,21,2,Electric,E,15.12,0,No,No,3,Good,1,No,No,697.4
HOUSE00855,161.72,2,14,2,Gas,C,17.72,0,No,No,37,Average,3,No,Yes,405.99
HOUSE01665,129.62,3,6,2,Electric,C,30.76,0,No,No,3,Poor,3,No,No,411.66
HOUSE01915,,3,16,None,Gas,B,2.04,0,No,No,19,,1,Yes,Yes,434.33
HOUSE00377,231.3,3,8,1,Gas,C,22.97,8,No,No,45,Good,5,No,No,329.96
HOUSE01487,131.11,2,29,1,Solar,A,22.23,0,Yes,No,23,Poor,2,No,No,417.26
HOUSE01843,283.51,3,29,1,Gas,B,21.9,4,No,No,45,Average,8,No,No,391.89
HOUSE00905,211.75,3,11,2,Electric,C,-4.44,8,No,No,49,Poor,7,No,Yes,513.93
HOUSE00972,,4,7,1,Electric,B,,10,No,No,13,Good,6,No,No,417.23
HOUSE01198,222.79,3,11,None,None,B,26.29,4,No,Yes,48,,2,No,No,169.32
HOUSE01995,118.93,3,28,None,Gas,A,,4,No,No,50,Average,7,No,No,387.71
HOUSE00166,183.29,3,16,None,Electric,C,24.98,8,No,No,49,Average,2,No,Yes,471.88
HOUSE02439,193.42,4,16,None,Solar,C,9.49,4,No,No,48,Poor,5,Yes,No,447.09
HOUSE01809,144.87,1,11,None,Gas,C,29.79,0,Yes,No,28,Average,3,No,No,333.92
HOUSE00036,176.85,4,26,2,None,A,18.94,0,No,No,38,Good,2,No,No,441.95
HOUSE00294,124.39,4,25,  2 ,Gas,D,14.67,4,  No ,Yes,39,Good,4,No,Yes,426.64
HOUSE00782,189.99,3,7,None,Electric,C,19.55,0,No,No,7,Average,5,No,No,364.04
HOUSE00991,141.72,5,11,1,Solar,B,8.82,0,No,Yes,21,Good,3,No,No,310.72
HOUSE02209,121.58,5,13,None,Gas,D,16.09,8,No,Yes,5,Average,5,No,No,336.23
HOUSE01071,569.63,3,10,2,None,B,33.57,8,No,Yes,37,Average,5,No,Yes,275.52
HOUSE00271,169.68,3,8,1,Solar,D,23.86,4,No,No,47,Poor,8,Yes,Yes,365.36
HOUSE01287,137.43,2,15,2,Gas,A,,8,No,No,18,Average,7,No,No,346.98
HOUSE01705,187.07,4,16,2,Solar,C,11.58,,No,No,11,Average,5,No,Yes,463.5
HOUSE01046,168.18,2,8,1,Gas,C,28.05,10,No,Yes,31,Poor,7,No,No,272.33
HOUSE00003,106.39,4,30,1,Electric,D,,4,Yes,No,49,Good,7,No,No,615.31
HOUSE00019,103.71,2,21,None,Gas,C,24.77,0,Yes,No,27,Good,7,No,No,422.19
HOUSE00717,132.2,3,7,1,None,A,,0,No,No,6,Poor,5,  No ,Yes,302.26
HOUSE01862,227.52,5,15,None,Gas,B,22.23,8,No,No,42,Average,5,No,No,414.29
HOUSE00760,168.9,4,13,1,Gas,C,,8,No,No,25,Average,4,Yes,No,531.55
HOUSE00229,119.71,3,22,None,Solar,B,41.51,8,No,No,35,Good,8,No,No,398.39
HOUSE00290,128.08,4,14,None,Electric,B,33.18,0,No,No,6,Average,5,Yes,No,443.03
HOUSE00772,206.6,4,24,2,Solar,B,34.84,0,No,No,19,Average,8,No,Yes,440.17
HOUSE01923,132.59,2,27,None,None,B,17.67,4,No,No,29,Poor,4,No,No,303.98
HOUSE00455,149.23,4,22,2,Gas,C,21.82,4,Yes,No,6,  Good ,3,No,Yes,500.88
HOUSE00642,227.19,1,19,3+,Electric,B,23.49,,No,No,21,Average,1,No,Yes,416.59
HOUSE00344,112.58,2,9,2,Electric,D,31.79,10,Yes,Yes,14,Average,6,No,No,418.36
HOUSE02044,182.64,3,27,1,Gas,C,22.96,0,No,No,14,Poor,1,No,No,432.17
HOUSE00190,70.79,4,,2,Gas,E,23.22,8,No,No,42,Good,7,No,Yes,413.53
HOUSE00219,123.71,2,21,1,Electric,D,16.6,4,No,No,45,Average,4,Yes,No,423.38
HOUSE01851,94.89,4,17,None,Electric,C,24.06,8,No,No,18,,4,No,Yes,398.26
HOUSE00394,127.56,1,26,None,None,B,21.62,0,No,No,14,Poor,8,Yes,Yes,250.73
HOUSE00216,163.37,2,8,2,Electric,B,,0,No,No,8,Good,5,No,Yes,308.43
HOUSE01204,740.87,5,21,2,None,C,30.3,0,No,No,43,Good,2,No,Yes,538.0
HOUSE01681,226.43,4,,1,Electric,C,26.2,8,Yes,No,6,Poor,2,Yes,Yes,496.97
HOUSE01013,,2,14,2,Electric,C,30.12,0,Yes,No,44,Poor,3,No,No,498.8
HOUSE01931,83.16,2,22,None,Gas,C,15.65,0,No,Yes,28,Average,3,No,No,272.1
HOUSE00859,240.2,3,18,1,Electric,A,18.47,4,No,Yes,31,Average,8,No,No,328.11
HOUSE02501,195.41,4,10,None,None,A,23.31,10,No,No,29,Poor,3,No,No,334.65
HOUSE01138,73.2,4,21,3+,Solar,C,19.61,,No,No,2,Average,8,No,Yes,465.06
HOUSE01001,152.56,2,23,2,Electric,B,15.08,4,No,No,13,Average,5,No,No,466.87
HOUSE02058,120.67,1,10,1,None,C,21.61,4,No,No,3,Average,6,No,No,242.89
HOUSE00545,28.83,1,21,2,None,A,28.51,0,Yes,No,28,Average,8,No,No,333.44
HOUSE01023,133.4,4,11,None,Gas,C,9.72,0,No,No,29,,1,No,No,419.7
HOUSE00022,165.21,3,9,1,Solar,D,24.4,4,No,No,39,Poor,8,No,No,362.51
HOUSE02153,220.15,4,19,1,Electric,C,21.46,8,No,No,29,Average,3,No,No,569.55
HOUSE01822,97.26,2,6,3+,Gas,B,13.0,8,No,Yes,49,,7,Yes,No,236.3
HOUSE01313,,2,7,None,None,D,8.48,0,No,No,16,Poor,5,No,Yes,246.18
HOUSE01273,167.84,4,9,1,None,B,,0,No,No,8,Good,3,No,No,324.08
HOUSE02199,116.67,2,12,2,Electric,C,9.84,4,Yes,No,7,Good,8,Yes,No,457.69
HOUSE02329,42.19,3,,None,Electric,C,14.23,0,No,Yes,27,Poor,2,No,No,285.12
HOUSE02027,126.66,3,,2,Electric,C,40.24,0,No,No,28,,2,Yes,No,495.64
HOUSE00467,147.36,2,17,3+,Electric,C,33.6,0,No,Yes,18,Average,5,Yes,No,443.81
HOUSE00218,145.37,1,27,3+,Electric,C,26.16,0,No,No,,,4,No,No,433.54
HOUSE02241,,4,15,None,Electric,C,20.69,0,No,No,15,Average,2,No,Yes,430.11
HOUSE01451,119.66,3,26,2,Electric,C,,10,No,No,12,Poor,1,No,  Yes ,520.75
HOUSE01005,81.86,3,13,1,Gas,B,21.75,,No,Yes,8,Average,5,Yes,No,279.47
HOUSE01227,255.7,3,20,None,Electric,C,32.96,4,No,No,7,Poor,3,Yes,No,412.64
HOUSE01574,,3,15,3+,Gas,C,11.79,4,No,No,37,Average,4,No,No,433.92
HOUSE01296,,3,7,1,Gas,B,19.44,4,No,No,29,Good,1,No,No,310.42
HOUSE00144,216.7,1,19,None,Gas,A,24.03,4,Yes,No,46,Average,2,No,No,288.45
HOUSE01202,92.35,2,12,2,Gas,  D ,23.13,10,No,No,25,Average,7,No,No,410.14
HOUSE02260,173.29,2,10,2,Solar,B,20.0,4,No,No,10,,5,No,No,293.45
HOUSE01267,100.93,4,24,2,Electric,D,20.17,0,No,No,2,Average,4,No,No,586.24
HOUSE02167,161.9,3,5,None,Gas,B,20.64,4,No,No,29,Average,3,No,Yes,327.79
HOUSE02485,153.54,3,18,2,Electric,B,23.7,4,No,No,45,,3,No,No,382.88
HOUSE02446,,3,22,None,None,D,40.12,4,No,Yes,,Average,4,No,No,374.96
HOUSE01714,168.63,4,18,None,Gas,A,6.27,4,No,No,12,Good,6,No,Yes,417.59
HOUSE01398,147.97,1,,none,Gas,B,25.07,8,No,No,0,Good,5,No,No,304.09
HOUSE00899,163.67,3,,None,None,C,14.67,8,No,No,,Good,6,No,No,422.17
HOUSE00136,116.22,4,30,1,Solar,E,29.77,,  No ,No,21,Good,1,No,Yes,532.48
HOUSE01757,175.74,6,14,2,Solar,B,15.49,4,No,Yes,47,Average,5,No,No,410.91
HOUSE01270,,3,20,1,Gas,C,20.87,0,No,No,5,Good,7,Yes,No,433.55
HOUSE02479,105.18,4,7,1,Electric,C,11.56,10,No,No,6,Average,8,No,No,481.24
HOUSE01885,203.36,3,29,1,None,C,23.05,0,No,No,44,Average,7,  No ,No,433.71
HOUSE00588,168.65,4,10,1,Electric,D,16.47,0,No,No,10,good,1,No,No,452.99
HOUSE00023,164.25,5,8,2,Solar,C,23.19,0,No,No,26,Poor,8,No,Yes,440.61
HOUSE01314,137.08,4,25,1,Gas,C,27.63,,No,No,6,Average,3,No,  No ,492.11
HOUSE01633,120.95,4,,2,Electric,D,16.21,0,Yes,No,21,Average,4,No,No,666.62
HOUSE00093,145.26,4,19,2,None,B,31.46,8,No,No,39,Poor,4,No,No,412.25
HOUSE01432,,4,10,2,Solar,C,15.71,,Yes,No,23,Average,1,No,Yes,460.91
HOUSE02306,100.71,3,9,2,Electric,D,37.9,,No,No,2,Poor,6,No,No,497.08
HOUSE00827,163.54,1,24,3+,Solar,B,23.18,0,No,No,21,Poor,6,No,No,365.78
HOUSE01921,123.71,4,23,2,None,C,14.79,,No,Yes,,Good,3,No,Yes,374.67
HOUSE01720,130.09,3,,2,Gas,C,12.71,8,No,No,27,,2,No,No,478.8
HOUSE00432,137.49,2,29,1,Gas,D,15.01,8,No,No,38,Average,3,No,No,496.11
HOUSE00985,,3,12,None,Electric,C,26.25,8,No,No,42,Good,3,Yes,No,375.99
HOUSE00330,121.64,4,13,2,Gas,C,5.68,0,No,No,32,Poor,2,Yes,No,462.88
HOUSE00620,212.91,2,29,None,Gas,C,18.28,4,No,Yes,47,Poor,4,No,Yes,332.06
HOUSE00635,199.62,4,17,None,Gas,B,14.39,4,No,No,31,,2,No,No,428.37
HOUSE01847,106.14,3,9,None,Electric,B,24.02,8,No,No,16,,3,No,Yes,367.38
HOUSE00579,140.16,3,6,2,None,C,22.42,4,Yes,No,14,Average,3,No,Yes,371.61
HOUSE00600,199.08,2,18,2,Electric,A,27.32,4,No,No,0,Good,4,No,No,409.73
HOUSE00996,144.14,3,20,1,Solar,A,16.96,8,No,No,21,Poor,7,No,No,372.71
HOUSE02120,45.82,2,16,1,Gas,B,28.68,,No,No,15,Average,8,no,No,328.11
HOUSE00850,176.62,4,16,None,Solar,B,17.41,,No,No,,Poor,8,No,Yes,351.9
HOUSE01817,171.73,2,16,2,Gas,D,,0,No,Yes,9,Average,8,No,Yes,359.49
HOUSE01953,134.44,3,19,2,None,D,6.53,,No,No,32,Average,6,No,No,468.3
HOUSE01430,,2,30,2,Electric,D,13.98,,No,No,36,Average,3,No,Yes,576.81
HOUSE00275,160.01,5,13,None,Electric,  C ,16.31,0,No,No,32,Average,5,No,No,461.13
HOUSE00984,217.85,1,12,1,Gas,D,,,Yes,No,11,Average,4,No,Yes,363.08
HOUSE01764,172.02,3,21,None,Gas,E,29.64,8,No,No,0,Average,5,No,No,426.43
HOUSE00204,161.82,3,,None,Gas,C,13.72,0,No,Yes,24,Average,7,No,No,350.97
HOUSE02349,243.95,4,26,1,Electric,C,15.01,10,Yes,No,20,Average,2,No,Yes,610.71
HOUSE00174,81.66,3,7,1,Electric,B,20.87,0,No,No,2,Average,7,No,No,301.8
HOUSE00812,125.62,2,17,1,Solar,B,18.44,8,No,  No ,38,Good,5,Yes,No,342.08
HOUSE00871,80.29,2,8,1,Electric,C,17.81,0,No,No,44,Poor,2,Yes,Yes,345.9
HOUSE01436,203.72,1,24,2,Electric,C,13.77,8,No,No,21,Average,8,No,No,460.34
HOUSE01009,151.59,4,5,None,Solar,B,20.19,0,No,No,28,Average,1,No,Yes,279.37
HOUSE01644,175.34,1,26,None,Gas,D,27.36,0,No,No,3,Average,3,No,Yes,351.23
HOUSE00583,117.88,2,9,None,Electric,D,29.69,,No,No,29,Average,2,No,No,356.3
HOUSE02023,42.45,1,21,3+,None,E,12.82,8,No,No,42,Poor,2,No,Yes,462.3
HOUSE00913,149.22,4,18,None,Electric,C,7.8,10,No,Yes,44,Good,5,No,Yes,368.67
HOUSE00529,130.97,2,9,1,Gas,D,15.65,4,No,No,8,Poor,1,No,No,313.92
HOUSE01368,,2,13,1,Electric,B,25.98,8,No,No,30,Average,6,No,No,442.38
HOUSE01693,136.95,3,19,1,Solar,A,,0,No,No,39,,4,No,Yes,283.38
HOUSE01999,180.37,2,21,1,Electric,C,16.24,8,No,No,39,Poor,3,No,Yes,462.68
HOUSE01859,101.8,4,25,  None ,Gas,B,17.72,0,No,Yes,9,Average,2,No,No,272.9
HOUSE00239,174.48,1,29,1,Electric,D,19.18,0,No,No,46,Poor,7,Yes,No,398.78
HOUSE00075,105.65,4,17,1,Electric,C,24.16,0,No,No,31,Poor,2,No,Yes,486.49
HOUSE01916,73.63,1,27,1,Solar,C,49.53,0,No,Yes,9,Average,4,No,Yes,213.91
HOUSE00086,208.12,2,10,None,Electric,B,14.29,0,No,No,31,Average,8,No,No,329.74
HOUSE00903,180.07,5,13,1,Gas,C,,10,No,No,24,Good,3,Yes,No,456.52
HOUSE00071,65.17,3,29,1,Solar,B,44.46,8,Yes,No,4,Poor,2,No,No,530.35
HOUSE02404,241.12,7,11,1,Electric,A,,4,No,No,30,Average,6,No,No,563.28
HOUSE00043,194.17,2,,1,Electric,D,17.69,0,No,No,8,Average,6,No,No,452.24
HOUSE02148,152.54,1,28,3+,Gas,A,23.02,8,No,No,12,Good,3,No,Yes,363.7
HOUSE01726,118.65,2,6,3+,Electric,C,13.14,8,No,No,38,Average,1,No,No,427.11
HOUSE01112,198.08,1,,2,Solar,A,25.62,8,No,No,10,,6,No,  No ,208.48
HOUSE02048,262.33,2,30,1,Solar,A,27.93,10,No,No,6,Poor,2,No,No,360.43
HOUSE01234,198.93,2,21,3+,Electric,D,28.53,4,No,Yes,30,Average,6,No,No,465.26
HOUSE00236,,1,17,1,Electric,B,10.54,0,No,No,41,Good,6,No,Yes,381.92
HOUSE00741,160.57,1,9,3+,None,D,,0,No,No,,Average,6,No,No,371.25
HOUSE00110,196.88,5,28,2,Electric,A,28.01,8,Yes,No,29,Poor,3,No,Yes,682.92
HOUSE02397,97.82,2,17,2,Electric,D,16.53,10,No,No,30,Poor,1,No,No,495.77
HOUSE01457,133.72,2,23,1,Gas,D,18.05,,No,Yes,8,Poor,7,No,Yes,286.0
HOUSE02102,166.22,3,29,None,Gas,D,19.5,10,No,Yes,14,Poor,2,No,No,363.18
HOUSE00199,130.73,4,28,2,Electric,C,14.5,0,No,No,41,Average,3,No,No,613.34
HOUSE00191,78.5,5,5,1,Solar,C,19.47,0,No,No,16,Poor,5,No,Yes,360.5
HOUSE02322,,4,20,1,Gas,B,18.66,0,No,Yes,48,,6,No,No,366.11
HOUSE02304,,4,17,None,Electric,C,,0,No,Yes,21,Average,4,No,Yes,368.04
HOUSE01647,147.14,5,11,2,Solar,C,29.76,8,No,No,0,Good,4,Yes,No,464.91
HOUSE01019,168.29,1,18,1,Gas,C,20.55,0,No,No,42,,4,No,No,288.26
HOUSE01099,113.45,5,6,1,Gas,D,,10,Yes,Yes,16,Average,2,No,Yes,412.45
HOUSE01619,,1,23,3+,none,C,13.03,0,Yes,No,33,Average,7,No,Yes,516.54
HOUSE01708,132.74,3,18,1,None,B,24.18,4,No,Yes,44,Good,3,No,No,266.42
HOUSE02472,141.21,5,7,2,Gas,C,,0,Yes,Yes,14,,4,No,No,465.96
HOUSE01746,148.37,3,19,3+,None,E,19.18,4,Yes,Yes,24,Poor,3,No,Yes,444.31
HOUSE01557,122.82,6,16,1,Solar,C,19.53,4,No,No,20,Average,7,No,Yes,475.54
HOUSE00367,108.12,5,30,2,Electric,E,27.02,,No,No,21,Poor,6,No,Yes,728.25
HOUSE01180,114.87,1,28,None,Gas,E,11.84,10,No,Yes,31,Average,4,No,Yes,334.27
HOUSE00989,,4,23,2,None,D,13.26,4,No,Yes,26,Average,5,No,No,434.9
HOUSE00016,134.42,4,13,1,None,B,7.27,8,No,Yes,30,Average,1,No,No,359.37
HOUSE01069,207.13,2,24,1,None,D,18.62,0,No,No,2,Average,6,no,No,360.35
HOUSE01981,115.52,3,21,1,Electric,C,11.9,8,No,No,19,,4,No,Yes,557.55
HOUSE02036,157.99,2,17,2,Electric,C,8.14,0,No,Yes,35,Poor,5,No,Yes,325.56
HOUSE02220,182.26,2,12,1,Gas,B,,8,Yes,No,,Good,3,No,No,400.37
HOUSE01754,110.65,2,16,3+,None,C,26.9,10,No,No,2,Average,6,Yes,No,431.02
HOUSE00730,44.26,2,15,1,Gas,C,31.18,4,No,No,12,Average,8,Yes,Yes,390.71
HOUSE01624,161.85,3,28,None,None,B,14.31,8,No,No,35,Good,5,Yes,No,374.66
HOUSE00939,157.37,3,29,3+,None,C,,0,No,Yes,46,,2,No,No,465.16
HOUSE00628,205.79,1,21,  None ,Gas,C,19.81,8,Yes,No,36,Good,3,No,Yes,391.55
HOUSE01852,178.41,4,27,2,Gas,C,28.83,,No,No,47,Good,1,No,No,473.6
HOUSE00353,92.28,5,,2,None,E,16.22,8,Yes,No,25,Good,6,No,No,576.46
HOUSE01537,,4,16,2,None,B,15.91,8,No,No,17,Average,6,No,No,361.46
HOUSE02237,172.74,1,,2,Gas,D,48.4,0,No,No,35,Good,2,No,No,279.15
HOUSE02316,93.36,2,26,2,None,D,22.27,0,No,Yes,43,Average,2,No,No,283.2
HOUSE02394,248.55,2,23,None,Electric,D,14.18,0,Yes,No,3,Good,8,No,No,443.35
HOUSE00056,113.42,2,18,2,Electric,C,4.05,8,Yes,  No ,34,Average,2,No,  No ,559.15
HOUSE00577,125.71,3,23,1,Gas,C,,0,No,No,9,Average,1,No,No,417.47
HOUSE01958,109.66,1,10,2,Solar,D,10.8,,No,No,39,,8,No,Yes,311.23
HOUSE00723,,2,23,1,Solar,C,13.14,4,Yes,No,31,Average,7,No,No,467.16
HOUSE02285,178.66,5,19,1,Solar,C,27.35,0,No,No,33,Good,5,No,No,479.21
HOUSE00100,172.1,4,7,3+,Gas,C,4.35,8,Yes,No,9,Good,8,No,No,596.84
HOUSE00182,192.83,2,11,1,None,A,22.6,8,Yes,No,3,Average,5,  No ,No,274.9
HOUSE00087,161.73,3,27,1,None,B,,0,No,No,42,Average,1,No,No,397.8
HOUSE02227,214.09,4,18,None,None,E,21.81,4,No,No,19,Poor,1,Yes,No,447.99
HOUSE02317,41.57,3,28,1,Solar,B,17.48,8,No,No,12,Average,6,No,Yes,435.28
HOUSE00641,214.39,2,7,1,Gas,C,,0,No,No,13,Average,2,No,No,337.96
HOUSE00709,194.4,5,23,None,Electric,D,33.16,8,Yes,Yes,36,Poor,8,No,No,538.31
HOUSE00268,189.88,4,12,1,Solar,C,29.76,,Yes,No,20,Poor,2,No,No,512.79
HOUSE00473,129.06,4,25,1,Solar,B,,4,No,No,3,Average,5,Yes,No,500.7
HOUSE00184,,15,11,None,None,C,16.67,0,Yes,No,35,Poor,8,No,No,359.53
HOUSE00429,117.45,3,13,1,Gas,C,,0,No,No,48,Average,4,No,No,455.91
HOUSE00328,167.3,2,5,1,Electric,C,24.42,,No,No,23,Good,8,No,Yes,365.56
HOUSE00613,177.17,3,27,None,Gas,B,,10,No,No,48,Good,8,No,Yes,377.59
HOUSE01949,48.89,2,19,1,Gas,E,8.83,4,No,No,,Average,7,Yes,No,450.8
